cycle,private_ce,paraphrase_kl,contrastive_loss,public_kl,public_residual_loss,private_gradient_norm,private_public_gradient_cosine,learning_rate,elapsed_seconds
1,13.334957122802734,0.026867888867855072,0.0,0.0,0.0,0.0634765625,,0.001,1.2318246001377702
2,10.502126693725586,0.40024125576019287,0.0,0.0,0.0,0.1416015625,,0.001,1.3171983999200165
