cycle,private_ce,paraphrase_kl,contrastive_loss,public_kl,public_residual_loss,private_gradient_norm,private_public_gradient_cosine,learning_rate,elapsed_seconds
1,12.514530181884766,0.8550734519958496,0.0,0.00011668409570120275,4.774449848810036e-07,0.0024261474609375,-0.4995882213115692,2.666666666666667e-05,0.155169399920851
25,11.346200942993164,1.13715660572052,0.0,0.00034561302163638175,0.0009039451833814383,0.8828125,-0.8436285257339478,0.0006666666666666666,3.711814899928868
50,10.910297393798828,0.8549751043319702,0.0,0.006957416422665119,0.284612774848938,7.21875,-0.9471482634544373,0.0013333333333333333,7.3939815000630915
75,8.172320365905762,0.3287350833415985,0.0,0.008311817422509193,0.4878486096858978,3.765625,-0.9568620324134827,0.002,10.62444659974426
100,7.683176517486572,0.24096006155014038,0.0,0.00851791724562645,0.543177604675293,3.40625,-0.2732319235801697,0.001966315789473684,13.938163599930704
125,6.891966342926025,0.16052380204200745,0.0,0.0026024484541267157,0.22433459758758545,1.765625,-0.686087965965271,0.0019312280701754385,17.512077399995178
150,6.286471366882324,0.102350614964962,0.0,0.004965921863913536,0.4599500298500061,1.703125,-0.8104715943336487,0.0018961403508771931,20.860065800137818
175,5.949441909790039,0.027042750269174576,0.0,0.004305828362703323,0.4789094924926758,0.55078125,-0.6436877250671387,0.0018610526315789473,24.0299924002029
200,5.929750442504883,0.055407583713531494,0.0,0.0065348269417881966,0.8344763517379761,0.81640625,-0.5093145370483398,0.0018259649122807017,27.662341800052673
225,5.011481285095215,0.03962486982345581,0.0,0.0014036418870091438,0.11588849127292633,0.484375,-0.2677576243877411,0.0017908771929824562,30.96277769980952
250,5.081711769104004,0.04949577897787094,0.0,0.002377925906330347,0.11733264476060867,1.6875,-0.4800870716571808,0.0017557894736842106,34.31538419984281
275,5.260326862335205,0.055726274847984314,0.0,0.001228670938871801,0.07615970820188522,0.62890625,-0.7539800405502319,0.001720701754385965,37.991158300079405
300,5.834303379058838,0.03258110210299492,0.0,0.002483503194525838,0.23659178614616394,0.73828125,-0.8366913795471191,0.0016856140350877194,41.26085740001872
325,5.297486305236816,0.09867851436138153,0.0,0.003133757971227169,0.25341537594795227,1.453125,-0.9248673319816589,0.0016505263157894736,44.702108500059694
350,4.928730487823486,0.08198188245296478,0.0,0.0019372079987078905,0.1625717580318451,2.203125,-0.9396665096282959,0.0016154385964912282,48.06112990016118
375,4.957421779632568,0.1338104009628296,0.0,0.0019297762773931026,0.15872183442115784,1.578125,-0.8584243655204773,0.0015803508771929824,51.3434067000635
400,4.895898342132568,0.21506939828395844,0.0,0.0018046398181468248,0.22982165217399597,2.890625,-0.9032289981842041,0.0015452631578947368,54.761953900102526
425,4.944592475891113,0.11374971270561218,0.0,0.0014406596310436726,0.12004292756319046,1.7890625,-0.9297738671302795,0.0015101754385964913,58.257953899912536
450,4.289243221282959,0.1203887090086937,0.0,0.0015691015869379044,0.218441903591156,2.375,-0.9240588545799255,0.0014750877192982457,61.49854029994458
475,4.256540298461914,0.17594397068023682,0.0,0.0023843171074986458,0.2454530894756317,1.4375,-0.8669611215591431,0.0014399999999999999,65.11508519994095
500,3.655886173248291,0.14340928196907043,0.0,0.0022408408112823963,0.1697268933057785,1.390625,-0.7136768698692322,0.0014049122807017545,68.57809029985219
525,4.434433460235596,0.13788346946239471,0.0,0.0016928917029872537,0.1924993246793747,3.140625,-0.8944519758224487,0.0013698245614035087,71.97795380000025
550,3.8090319633483887,0.1894988864660263,0.0,0.0018810189794749022,0.17499171197414398,2.421875,0.03214890882372856,0.0013347368421052633,75.47202099999413
575,4.476012229919434,0.10448327660560608,0.0,0.0031560093630105257,0.2141350507736206,1.78125,-0.2234712839126587,0.0012996491228070175,79.01865130010992
600,4.460397720336914,0.08622859418392181,0.0,0.0014006640994921327,0.15532076358795166,1.03125,-0.7311619520187378,0.001264561403508772,82.31010359991342
625,3.7317564487457275,0.2857183814048767,0.0,0.0024675088934600353,0.11892659962177277,2.3125,-0.6047264933586121,0.0012294736842105264,85.72715980000794
650,4.033973217010498,0.14674842357635498,0.0,0.002392903435975313,0.17658717930316925,1.34375,-0.6547210216522217,0.0011943859649122808,89.0904536000453
675,3.615182399749756,0.1551685631275177,0.0,0.002237269189208746,0.19860050082206726,3.34375,-0.82781982421875,0.001159298245614035,92.41116920020431
700,3.019073009490967,0.22655895352363586,0.0,0.0020796754397451878,0.1403714269399643,1.9375,-0.3969970643520355,0.0011242105263157896,95.90363019984215
725,4.227972030639648,0.13755351305007935,0.0,0.001698063570074737,0.1282787173986435,3.828125,-0.9652867913246155,0.0010891228070175438,99.32096310006455
750,5.06016206741333,0.1176077201962471,0.0,0.002857485320419073,0.2533048689365387,3.015625,-0.9142693281173706,0.0010540350877192984,102.58348210016266
775,3.7710907459259033,0.18031778931617737,0.0,0.0019351262599229813,0.1251130998134613,2.1875,-0.07282790541648865,0.0010189473684210526,105.9353558998555
800,4.576508045196533,0.10495442152023315,0.0,0.0018395858351141214,0.1890459656715393,4.0625,-0.7707400918006897,0.000983859649122807,109.32409030012786
825,3.4670591354370117,0.3781929314136505,0.0,0.0022141095250844955,0.20268717408180237,2.484375,-0.5778183341026306,0.0009487719298245614,112.56435000011697
850,3.4401051998138428,0.25539642572402954,0.0,0.0024019526317715645,0.16369301080703735,2.90625,-0.8918279409408569,0.0009136842105263158,115.99274590006098
875,3.6444902420043945,0.08494945615530014,0.0,0.002169894054532051,0.18009686470031738,1.7578125,-0.7962177991867065,0.0008785964912280702,119.39571869978681
900,4.9736833572387695,0.1485758125782013,0.0,0.0022200068924576044,0.1713694930076599,5.21875,-0.25355836749076843,0.0008435087719298245,122.67447989992797
925,4.64323616027832,0.19295980036258698,0.0,0.002384559251368046,0.15372724831104279,2.5625,-0.49868327379226685,0.0008084210526315789,126.12779860012233
950,3.373807430267334,0.15696607530117035,0.0,0.0022143512032926083,0.15614748001098633,2.234375,-0.8104841113090515,0.0007733333333333333,129.57431069994345
975,4.719573497772217,0.09694837033748627,0.0,0.0017513524508103728,0.14289329946041107,5.28125,-0.9152891039848328,0.0007382456140350878,132.77656579995528
1000,3.5923962593078613,0.2916047275066376,0.0,0.0027222982607781887,0.14919008314609528,1.953125,-0.22953590750694275,0.0007031578947368421,136.1682930001989
1025,4.2928547859191895,0.12054034322500229,0.0,0.0016238729003816843,0.10147711634635925,2.078125,-0.8800524473190308,0.0006680701754385965,139.67898559989408
1050,3.2305989265441895,0.14541998505592346,0.0,0.0020661689341068268,0.19485165178775787,2.1875,-0.8618488907814026,0.0006329824561403509,142.9284359999001
1075,4.351977825164795,0.23310115933418274,0.0,0.002614082768559456,0.24977712333202362,1.3828125,0.29678869247436523,0.0005978947368421053,146.4006699998863
1100,4.823305606842041,0.15250985324382782,0.0,0.002064817352220416,0.15125501155853271,2.171875,-0.8472327589988708,0.0005628070175438596,149.78981920005754
1125,3.0098228454589844,0.2578524053096771,0.0,0.0027778539806604385,0.23466059565544128,2.9375,-0.8770498633384705,0.000527719298245614,153.11488849995658
1150,4.578924179077148,0.13238996267318726,0.0,0.0016277134418487549,0.13690052926540375,3.921875,-0.9059607982635498,0.0004926315789473684,156.5626905998215
1175,3.283120632171631,0.2552988529205322,0.0,0.0016222362173721194,0.13412441313266754,2.046875,-0.47836610674858093,0.0004575438596491228,159.9992712000385
1200,5.006650447845459,0.10325121879577637,0.0,0.002211058745160699,0.1593528538942337,2.828125,-0.7235132455825806,0.0004224561403508772,163.49335699994117
1225,3.0938892364501953,0.13028264045715332,0.0,0.002211341867223382,0.19968637824058533,1.765625,-0.7460541129112244,0.0003873684210526316,167.0088319000788
1250,3.9080543518066406,0.1672491729259491,0.0,0.0019104876555502415,0.14842896163463593,3.640625,-0.5742588043212891,0.000352280701754386,170.29706510016695
1275,4.263204574584961,0.08168689906597137,0.0,0.0017294047866016626,0.1291709542274475,2.90625,-0.772771954536438,0.00031719298245614036,173.64014199981466
1300,3.1575088500976562,0.22673825919628143,0.0,0.0021038856357336044,0.1500122845172882,1.28125,-0.3352840542793274,0.0002821052631578948,177.0723195997998
1325,3.3828279972076416,0.380791574716568,0.0,0.002928768517449498,0.15637671947479248,3.21875,-0.9385542273521423,0.00024701754385964914,180.41430409997702
1350,4.356967449188232,0.30695128440856934,0.0,0.0022597918286919594,0.14747773110866547,2.625,-0.7290220856666565,0.0002119298245614035,183.78984319977462
1375,3.1752288341522217,0.1832224428653717,0.0,0.0018503027968108654,0.13652266561985016,2.828125,-0.8669872283935547,0.0001768421052631579,187.53936820011586
1400,3.1105823516845703,0.31093764305114746,0.0,0.0032807718962430954,0.21136420965194702,3.078125,-0.7801243662834167,0.00014175438596491228,190.82916359975934
1425,4.24293327331543,0.10922260582447052,0.0,0.0018915145192295313,0.13397428393363953,1.875,-0.754997193813324,0.00010666666666666668,194.13542969990522
1450,3.578169345855713,0.2093193531036377,0.0,0.003477114252746105,0.2640480101108551,2.140625,-0.8211818933486938,7.157894736842105e-05,197.61689449986443
1475,3.1288082599639893,0.33726072311401367,0.0,0.0019118988420814276,0.1922902762889862,2.25,-0.6428406834602356,3.649122807017544e-05,200.8964319997467
1500,3.671344757080078,0.14227676391601562,0.0,0.0033445493318140507,0.19579532742500305,2.296875,-0.8545445203781128,1.4035087719298244e-06,204.21197290020064
