accepted_count,ambiguous_reject_count,benchmark,correct_bucket_count,group,group_type,row_count,seed,unknown_reject_count,variant,wrong_bucket_count
30,0,clinc150,30,are_you_a_bot,known_intent,30,2501,0,R0,0
30,0,clinc150,30,book_hotel,known_intent,30,2501,0,R0,0
30,0,clinc150,28,calculator,known_intent,30,2501,0,R0,2
30,0,clinc150,30,cancel_reservation,known_intent,30,2501,0,R0,0
30,0,clinc150,29,change_ai_name,known_intent,30,2501,0,R0,1
30,0,clinc150,23,change_user_name,known_intent,30,2501,0,R0,7
30,0,clinc150,30,confirm_reservation,known_intent,30,2501,0,R0,0
30,0,clinc150,30,cook_time,known_intent,30,2501,0,R0,0
30,0,clinc150,30,credit_limit_change,known_intent,30,2501,0,R0,0
30,0,clinc150,30,credit_score,known_intent,30,2501,0,R0,0
30,0,clinc150,30,definition,known_intent,30,2501,0,R0,0
30,0,clinc150,30,directions,known_intent,30,2501,0,R0,0
30,0,clinc150,27,distance,known_intent,30,2501,0,R0,3
30,0,clinc150,30,find_phone,known_intent,30,2501,0,R0,0
30,0,clinc150,30,flight_status,known_intent,30,2501,0,R0,0
30,0,clinc150,30,goodbye,known_intent,30,2501,0,R0,0
30,0,clinc150,30,how_busy,known_intent,30,2501,0,R0,0
30,0,clinc150,30,income,known_intent,30,2501,0,R0,0
30,0,clinc150,30,interest_rate,known_intent,30,2501,0,R0,0
30,0,clinc150,30,jump_start,known_intent,30,2501,0,R0,0
30,0,clinc150,30,measurement_conversion,known_intent,30,2501,0,R0,0
30,0,clinc150,30,meeting_schedule,known_intent,30,2501,0,R0,0
30,0,clinc150,30,next_song,known_intent,30,2501,0,R0,0
30,0,clinc150,30,no,known_intent,30,2501,0,R0,0
30,0,clinc150,30,nutrition_info,known_intent,30,2501,0,R0,0
30,0,clinc150,30,oil_change_how,known_intent,30,2501,0,R0,0
30,0,clinc150,30,payday,known_intent,30,2501,0,R0,0
30,0,clinc150,25,pin_change,known_intent,30,2501,0,R0,5
30,0,clinc150,30,pto_request,known_intent,30,2501,0,R0,0
30,0,clinc150,30,redeem_rewards,known_intent,30,2501,0,R0,0
30,0,clinc150,29,replacement_card_duration,known_intent,30,2501,0,R0,1
30,0,clinc150,30,report_lost_card,known_intent,30,2501,0,R0,0
30,0,clinc150,30,reset_settings,known_intent,30,2501,0,R0,0
30,0,clinc150,30,schedule_meeting,known_intent,30,2501,0,R0,0
30,0,clinc150,21,shopping_list,known_intent,30,2501,0,R0,9
30,0,clinc150,30,shopping_list_update,known_intent,30,2501,0,R0,0
30,0,clinc150,30,smart_home,known_intent,30,2501,0,R0,0
30,0,clinc150,29,spending_history,known_intent,30,2501,0,R0,1
30,0,clinc150,30,todo_list_update,known_intent,30,2501,0,R0,0
30,0,clinc150,30,traffic,known_intent,30,2501,0,R0,0
30,0,clinc150,24,transactions,known_intent,30,2501,0,R0,6
30,0,clinc150,29,transfer,known_intent,30,2501,0,R0,1
30,0,clinc150,30,translate,known_intent,30,2501,0,R0,0
30,0,clinc150,30,travel_suggestion,known_intent,30,2501,0,R0,0
30,0,clinc150,25,user_name,known_intent,30,2501,0,R0,5
30,0,clinc150,30,vaccines,known_intent,30,2501,0,R0,0
30,0,clinc150,30,weather,known_intent,30,2501,0,R0,0
30,0,clinc150,30,what_are_your_hobbies,known_intent,30,2501,0,R0,0
30,0,clinc150,30,what_can_i_ask_you,known_intent,30,2501,0,R0,0
30,0,clinc150,28,what_is_your_name,known_intent,30,2501,0,R0,2
3000,0,clinc150,0,heldout_intent,unknown_kind,3000,2501,0,R0,0
1000,0,clinc150,0,official_oos,unknown_kind,1000,2501,0,R0,0
30,0,clinc150,30,are_you_a_bot,known_intent,30,2501,0,R2,0
30,0,clinc150,29,book_hotel,known_intent,30,2501,0,R2,1
30,0,clinc150,27,calculator,known_intent,30,2501,0,R2,3
30,0,clinc150,30,cancel_reservation,known_intent,30,2501,0,R2,0
30,0,clinc150,25,change_ai_name,known_intent,30,2501,0,R2,5
30,0,clinc150,12,change_user_name,known_intent,30,2501,0,R2,18
30,0,clinc150,29,confirm_reservation,known_intent,30,2501,0,R2,1
30,0,clinc150,30,cook_time,known_intent,30,2501,0,R2,0
30,0,clinc150,30,credit_limit_change,known_intent,30,2501,0,R2,0
30,0,clinc150,30,credit_score,known_intent,30,2501,0,R2,0
30,0,clinc150,29,definition,known_intent,30,2501,0,R2,1
30,0,clinc150,28,directions,known_intent,30,2501,0,R2,2
30,0,clinc150,25,distance,known_intent,30,2501,0,R2,5
30,0,clinc150,30,find_phone,known_intent,30,2501,0,R2,0
30,0,clinc150,30,flight_status,known_intent,30,2501,0,R2,0
30,0,clinc150,30,goodbye,known_intent,30,2501,0,R2,0
30,0,clinc150,30,how_busy,known_intent,30,2501,0,R2,0
30,0,clinc150,29,income,known_intent,30,2501,0,R2,1
30,0,clinc150,30,interest_rate,known_intent,30,2501,0,R2,0
30,0,clinc150,30,jump_start,known_intent,30,2501,0,R2,0
30,0,clinc150,30,measurement_conversion,known_intent,30,2501,0,R2,0
30,0,clinc150,26,meeting_schedule,known_intent,30,2501,0,R2,4
30,0,clinc150,29,next_song,known_intent,30,2501,0,R2,1
30,0,clinc150,30,no,known_intent,30,2501,0,R2,0
30,0,clinc150,30,nutrition_info,known_intent,30,2501,0,R2,0
30,0,clinc150,30,oil_change_how,known_intent,30,2501,0,R2,0
30,0,clinc150,30,payday,known_intent,30,2501,0,R2,0
30,0,clinc150,25,pin_change,known_intent,30,2501,0,R2,5
30,0,clinc150,30,pto_request,known_intent,30,2501,0,R2,0
30,0,clinc150,30,redeem_rewards,known_intent,30,2501,0,R2,0
30,0,clinc150,27,replacement_card_duration,known_intent,30,2501,0,R2,3
30,0,clinc150,30,report_lost_card,known_intent,30,2501,0,R2,0
30,0,clinc150,30,reset_settings,known_intent,30,2501,0,R2,0
30,0,clinc150,30,schedule_meeting,known_intent,30,2501,0,R2,0
30,0,clinc150,23,shopping_list,known_intent,30,2501,0,R2,7
30,0,clinc150,28,shopping_list_update,known_intent,30,2501,0,R2,2
30,0,clinc150,29,smart_home,known_intent,30,2501,0,R2,1
30,0,clinc150,29,spending_history,known_intent,30,2501,0,R2,1
30,0,clinc150,26,todo_list_update,known_intent,30,2501,0,R2,4
30,0,clinc150,30,traffic,known_intent,30,2501,0,R2,0
30,0,clinc150,22,transactions,known_intent,30,2501,0,R2,8
30,0,clinc150,29,transfer,known_intent,30,2501,0,R2,1
30,0,clinc150,30,translate,known_intent,30,2501,0,R2,0
30,0,clinc150,28,travel_suggestion,known_intent,30,2501,0,R2,2
30,0,clinc150,22,user_name,known_intent,30,2501,0,R2,8
30,0,clinc150,30,vaccines,known_intent,30,2501,0,R2,0
30,0,clinc150,30,weather,known_intent,30,2501,0,R2,0
30,0,clinc150,30,what_are_your_hobbies,known_intent,30,2501,0,R2,0
30,0,clinc150,30,what_can_i_ask_you,known_intent,30,2501,0,R2,0
30,0,clinc150,21,what_is_your_name,known_intent,30,2501,0,R2,9
3000,0,clinc150,0,heldout_intent,unknown_kind,3000,2501,0,R2,0
1000,0,clinc150,0,official_oos,unknown_kind,1000,2501,0,R2,0
29,0,clinc150,29,are_you_a_bot,known_intent,30,2501,1,MAX_THRESHOLD,0
23,0,clinc150,22,book_hotel,known_intent,30,2501,7,MAX_THRESHOLD,1
12,0,clinc150,12,calculator,known_intent,30,2501,18,MAX_THRESHOLD,0
30,0,clinc150,30,cancel_reservation,known_intent,30,2501,0,MAX_THRESHOLD,0
26,0,clinc150,24,change_ai_name,known_intent,30,2501,4,MAX_THRESHOLD,2
22,0,clinc150,9,change_user_name,known_intent,30,2501,8,MAX_THRESHOLD,13
20,0,clinc150,20,confirm_reservation,known_intent,30,2501,10,MAX_THRESHOLD,0
26,0,clinc150,26,cook_time,known_intent,30,2501,4,MAX_THRESHOLD,0
29,0,clinc150,29,credit_limit_change,known_intent,30,2501,1,MAX_THRESHOLD,0
30,0,clinc150,30,credit_score,known_intent,30,2501,0,MAX_THRESHOLD,0
0,0,clinc150,0,definition,known_intent,30,2501,30,MAX_THRESHOLD,0
12,0,clinc150,10,directions,known_intent,30,2501,18,MAX_THRESHOLD,2
16,0,clinc150,14,distance,known_intent,30,2501,14,MAX_THRESHOLD,2
29,0,clinc150,29,find_phone,known_intent,30,2501,1,MAX_THRESHOLD,0
30,0,clinc150,30,flight_status,known_intent,30,2501,0,MAX_THRESHOLD,0
26,0,clinc150,26,goodbye,known_intent,30,2501,4,MAX_THRESHOLD,0
21,0,clinc150,21,how_busy,known_intent,30,2501,9,MAX_THRESHOLD,0
27,0,clinc150,27,income,known_intent,30,2501,3,MAX_THRESHOLD,0
29,0,clinc150,29,interest_rate,known_intent,30,2501,1,MAX_THRESHOLD,0
30,0,clinc150,30,jump_start,known_intent,30,2501,0,MAX_THRESHOLD,0
26,0,clinc150,26,measurement_conversion,known_intent,30,2501,4,MAX_THRESHOLD,0
25,0,clinc150,22,meeting_schedule,known_intent,30,2501,5,MAX_THRESHOLD,3
26,0,clinc150,26,next_song,known_intent,30,2501,4,MAX_THRESHOLD,0
28,0,clinc150,28,no,known_intent,30,2501,2,MAX_THRESHOLD,0
27,0,clinc150,27,nutrition_info,known_intent,30,2501,3,MAX_THRESHOLD,0
30,0,clinc150,30,oil_change_how,known_intent,30,2501,0,MAX_THRESHOLD,0
30,0,clinc150,30,payday,known_intent,30,2501,0,MAX_THRESHOLD,0
30,0,clinc150,25,pin_change,known_intent,30,2501,0,MAX_THRESHOLD,5
29,0,clinc150,29,pto_request,known_intent,30,2501,1,MAX_THRESHOLD,0
30,0,clinc150,30,redeem_rewards,known_intent,30,2501,0,MAX_THRESHOLD,0
27,0,clinc150,26,replacement_card_duration,known_intent,30,2501,3,MAX_THRESHOLD,1
28,0,clinc150,28,report_lost_card,known_intent,30,2501,2,MAX_THRESHOLD,0
29,0,clinc150,29,reset_settings,known_intent,30,2501,1,MAX_THRESHOLD,0
29,0,clinc150,29,schedule_meeting,known_intent,30,2501,1,MAX_THRESHOLD,0
26,0,clinc150,23,shopping_list,known_intent,30,2501,4,MAX_THRESHOLD,3
28,0,clinc150,26,shopping_list_update,known_intent,30,2501,2,MAX_THRESHOLD,2
18,0,clinc150,18,smart_home,known_intent,30,2501,12,MAX_THRESHOLD,0
28,0,clinc150,27,spending_history,known_intent,30,2501,2,MAX_THRESHOLD,1
26,0,clinc150,23,todo_list_update,known_intent,30,2501,4,MAX_THRESHOLD,3
24,0,clinc150,24,traffic,known_intent,30,2501,6,MAX_THRESHOLD,0
24,0,clinc150,18,transactions,known_intent,30,2501,6,MAX_THRESHOLD,6
28,0,clinc150,27,transfer,known_intent,30,2501,2,MAX_THRESHOLD,1
10,0,clinc150,10,translate,known_intent,30,2501,20,MAX_THRESHOLD,0
15,0,clinc150,15,travel_suggestion,known_intent,30,2501,15,MAX_THRESHOLD,0
29,0,clinc150,21,user_name,known_intent,30,2501,1,MAX_THRESHOLD,8
28,0,clinc150,28,vaccines,known_intent,30,2501,2,MAX_THRESHOLD,0
25,0,clinc150,25,weather,known_intent,30,2501,5,MAX_THRESHOLD,0
28,0,clinc150,28,what_are_your_hobbies,known_intent,30,2501,2,MAX_THRESHOLD,0
28,0,clinc150,28,what_can_i_ask_you,known_intent,30,2501,2,MAX_THRESHOLD,0
27,0,clinc150,21,what_is_your_name,known_intent,30,2501,3,MAX_THRESHOLD,6
451,0,clinc150,0,heldout_intent,unknown_kind,3000,2501,2549,MAX_THRESHOLD,0
28,0,clinc150,0,official_oos,unknown_kind,1000,2501,972,MAX_THRESHOLD,0
3,0,clinc150,3,are_you_a_bot,known_intent,30,2501,27,R3,0
0,0,clinc150,0,book_hotel,known_intent,30,2501,30,R3,0
0,0,clinc150,0,calculator,known_intent,30,2501,30,R3,0
11,0,clinc150,11,cancel_reservation,known_intent,30,2501,19,R3,0
0,0,clinc150,0,change_ai_name,known_intent,30,2501,30,R3,0
6,0,clinc150,0,change_user_name,known_intent,30,2501,24,R3,6
5,0,clinc150,5,confirm_reservation,known_intent,30,2501,25,R3,0
3,0,clinc150,3,cook_time,known_intent,30,2501,27,R3,0
12,0,clinc150,12,credit_limit_change,known_intent,30,2501,18,R3,0
15,0,clinc150,15,credit_score,known_intent,30,2501,15,R3,0
0,0,clinc150,0,definition,known_intent,30,2501,30,R3,0
0,0,clinc150,0,directions,known_intent,30,2501,30,R3,0
1,0,clinc150,1,distance,known_intent,30,2501,29,R3,0
12,0,clinc150,12,find_phone,known_intent,30,2501,18,R3,0
0,0,clinc150,0,flight_status,known_intent,30,2501,30,R3,0
4,0,clinc150,4,goodbye,known_intent,30,2501,26,R3,0
0,0,clinc150,0,how_busy,known_intent,30,2501,30,R3,0
10,0,clinc150,10,income,known_intent,30,2501,20,R3,0
5,0,clinc150,5,interest_rate,known_intent,30,2501,25,R3,0
8,0,clinc150,8,jump_start,known_intent,30,2501,22,R3,0
5,0,clinc150,5,measurement_conversion,known_intent,30,2501,25,R3,0
5,0,clinc150,5,meeting_schedule,known_intent,30,2501,25,R3,0
6,0,clinc150,6,next_song,known_intent,30,2501,24,R3,0
11,0,clinc150,11,no,known_intent,30,2501,19,R3,0
0,0,clinc150,0,nutrition_info,known_intent,30,2501,30,R3,0
14,0,clinc150,14,oil_change_how,known_intent,30,2501,16,R3,0
9,0,clinc150,9,payday,known_intent,30,2501,21,R3,0
3,0,clinc150,3,pin_change,known_intent,30,2501,27,R3,0
0,0,clinc150,0,pto_request,known_intent,30,2501,30,R3,0
3,0,clinc150,3,redeem_rewards,known_intent,30,2501,27,R3,0
9,0,clinc150,9,replacement_card_duration,known_intent,30,2501,21,R3,0
13,0,clinc150,13,report_lost_card,known_intent,30,2501,17,R3,0
13,0,clinc150,13,reset_settings,known_intent,30,2501,17,R3,0
2,0,clinc150,2,schedule_meeting,known_intent,30,2501,28,R3,0
12,0,clinc150,12,shopping_list,known_intent,30,2501,18,R3,0
1,0,clinc150,1,shopping_list_update,known_intent,30,2501,29,R3,0
0,0,clinc150,0,smart_home,known_intent,30,2501,30,R3,0
9,0,clinc150,9,spending_history,known_intent,30,2501,21,R3,0
2,0,clinc150,2,todo_list_update,known_intent,30,2501,28,R3,0
4,0,clinc150,4,traffic,known_intent,30,2501,26,R3,0
5,0,clinc150,5,transactions,known_intent,30,2501,25,R3,0
3,0,clinc150,3,transfer,known_intent,30,2501,27,R3,0
0,0,clinc150,0,translate,known_intent,30,2501,30,R3,0
0,0,clinc150,0,travel_suggestion,known_intent,30,2501,30,R3,0
7,2,clinc150,6,user_name,known_intent,30,2501,21,R3,1
2,0,clinc150,2,vaccines,known_intent,30,2501,28,R3,0
4,0,clinc150,4,weather,known_intent,30,2501,26,R3,0
8,0,clinc150,8,what_are_your_hobbies,known_intent,30,2501,22,R3,0
3,0,clinc150,3,what_can_i_ask_you,known_intent,30,2501,27,R3,0
6,2,clinc150,6,what_is_your_name,known_intent,30,2501,22,R3,0
4,0,clinc150,0,heldout_intent,unknown_kind,3000,2501,2996,R3,0
0,0,clinc150,0,official_oos,unknown_kind,1000,2501,1000,R3,0
40,0,banking77_open,39,Refund_not_showing_up,known_intent,40,2501,0,R0,1
40,0,banking77_open,39,activate_my_card,known_intent,40,2501,0,R0,1
40,0,banking77_open,40,apple_pay_or_google_pay,known_intent,40,2501,0,R0,0
40,0,banking77_open,39,automatic_top_up,known_intent,40,2501,0,R0,1
40,0,banking77_open,39,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2501,0,R0,1
40,0,banking77_open,39,cancel_transfer,known_intent,40,2501,0,R0,1
40,0,banking77_open,36,card_acceptance,known_intent,40,2501,0,R0,4
40,0,banking77_open,39,card_arrival,known_intent,40,2501,0,R0,1
40,0,banking77_open,39,card_payment_fee_charged,known_intent,40,2501,0,R0,1
40,0,banking77_open,35,card_swallowed,known_intent,40,2501,0,R0,5
40,0,banking77_open,39,cash_withdrawal_not_recognised,known_intent,40,2501,0,R0,1
40,0,banking77_open,33,compromised_card,known_intent,40,2501,0,R0,7
40,0,banking77_open,35,contactless_not_working,known_intent,40,2501,0,R0,5
40,0,banking77_open,38,declined_card_payment,known_intent,40,2501,0,R0,2
40,0,banking77_open,39,declined_cash_withdrawal,known_intent,40,2501,0,R0,1
40,0,banking77_open,34,declined_transfer,known_intent,40,2501,0,R0,6
40,0,banking77_open,40,edit_personal_details,known_intent,40,2501,0,R0,0
40,0,banking77_open,40,exchange_via_app,known_intent,40,2501,0,R0,0
40,0,banking77_open,35,get_disposable_virtual_card,known_intent,40,2501,0,R0,5
40,0,banking77_open,40,get_physical_card,known_intent,40,2501,0,R0,0
40,0,banking77_open,39,getting_virtual_card,known_intent,40,2501,0,R0,1
40,0,banking77_open,36,lost_or_stolen_card,known_intent,40,2501,0,R0,4
40,0,banking77_open,39,lost_or_stolen_phone,known_intent,40,2501,0,R0,1
40,0,banking77_open,38,pending_card_payment,known_intent,40,2501,0,R0,2
40,0,banking77_open,35,pin_blocked,known_intent,40,2501,0,R0,5
40,0,banking77_open,38,receiving_money,known_intent,40,2501,0,R0,2
40,0,banking77_open,38,reverted_card_payment?,known_intent,40,2501,0,R0,2
40,0,banking77_open,39,supported_cards_and_currencies,known_intent,40,2501,0,R0,1
40,0,banking77_open,34,top_up_by_bank_transfer_charge,known_intent,40,2501,0,R0,6
40,0,banking77_open,39,top_up_by_card_charge,known_intent,40,2501,0,R0,1
40,0,banking77_open,37,top_up_by_cash_or_cheque,known_intent,40,2501,0,R0,3
40,0,banking77_open,38,top_up_failed,known_intent,40,2501,0,R0,2
40,0,banking77_open,38,transfer_fee_charged,known_intent,40,2501,0,R0,2
40,0,banking77_open,40,transfer_timing,known_intent,40,2501,0,R0,0
40,0,banking77_open,40,verify_source_of_funds,known_intent,40,2501,0,R0,0
40,0,banking77_open,28,virtual_card_not_working,known_intent,40,2501,0,R0,12
40,0,banking77_open,37,visa_or_mastercard,known_intent,40,2501,0,R0,3
40,0,banking77_open,40,why_verify_identity,known_intent,40,2501,0,R0,0
40,0,banking77_open,35,wrong_amount_of_cash_received,known_intent,40,2501,0,R0,5
760,0,banking77_open,0,test_only_oos_intent,unknown_kind,760,2501,0,R0,0
40,0,banking77_open,40,Refund_not_showing_up,known_intent,40,2501,0,R2,0
40,0,banking77_open,38,activate_my_card,known_intent,40,2501,0,R2,2
40,0,banking77_open,40,apple_pay_or_google_pay,known_intent,40,2501,0,R2,0
40,0,banking77_open,40,automatic_top_up,known_intent,40,2501,0,R2,0
40,0,banking77_open,39,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2501,0,R2,1
40,0,banking77_open,39,cancel_transfer,known_intent,40,2501,0,R2,1
40,0,banking77_open,40,card_acceptance,known_intent,40,2501,0,R2,0
40,0,banking77_open,39,card_arrival,known_intent,40,2501,0,R2,1
40,0,banking77_open,37,card_payment_fee_charged,known_intent,40,2501,0,R2,3
40,0,banking77_open,36,card_swallowed,known_intent,40,2501,0,R2,4
40,0,banking77_open,32,cash_withdrawal_not_recognised,known_intent,40,2501,0,R2,8
40,0,banking77_open,30,compromised_card,known_intent,40,2501,0,R2,10
40,0,banking77_open,38,contactless_not_working,known_intent,40,2501,0,R2,2
40,0,banking77_open,35,declined_card_payment,known_intent,40,2501,0,R2,5
40,0,banking77_open,26,declined_cash_withdrawal,known_intent,40,2501,0,R2,14
40,0,banking77_open,31,declined_transfer,known_intent,40,2501,0,R2,9
40,0,banking77_open,39,edit_personal_details,known_intent,40,2501,0,R2,1
40,0,banking77_open,37,exchange_via_app,known_intent,40,2501,0,R2,3
40,0,banking77_open,35,get_disposable_virtual_card,known_intent,40,2501,0,R2,5
40,0,banking77_open,40,get_physical_card,known_intent,40,2501,0,R2,0
40,0,banking77_open,38,getting_virtual_card,known_intent,40,2501,0,R2,2
40,0,banking77_open,38,lost_or_stolen_card,known_intent,40,2501,0,R2,2
40,0,banking77_open,39,lost_or_stolen_phone,known_intent,40,2501,0,R2,1
40,0,banking77_open,38,pending_card_payment,known_intent,40,2501,0,R2,2
40,0,banking77_open,34,pin_blocked,known_intent,40,2501,0,R2,6
40,0,banking77_open,38,receiving_money,known_intent,40,2501,0,R2,2
40,0,banking77_open,37,reverted_card_payment?,known_intent,40,2501,0,R2,3
40,0,banking77_open,34,supported_cards_and_currencies,known_intent,40,2501,0,R2,6
40,0,banking77_open,35,top_up_by_bank_transfer_charge,known_intent,40,2501,0,R2,5
40,0,banking77_open,38,top_up_by_card_charge,known_intent,40,2501,0,R2,2
40,0,banking77_open,37,top_up_by_cash_or_cheque,known_intent,40,2501,0,R2,3
40,0,banking77_open,37,top_up_failed,known_intent,40,2501,0,R2,3
40,0,banking77_open,35,transfer_fee_charged,known_intent,40,2501,0,R2,5
40,0,banking77_open,40,transfer_timing,known_intent,40,2501,0,R2,0
40,0,banking77_open,40,verify_source_of_funds,known_intent,40,2501,0,R2,0
40,0,banking77_open,36,virtual_card_not_working,known_intent,40,2501,0,R2,4
40,0,banking77_open,37,visa_or_mastercard,known_intent,40,2501,0,R2,3
40,0,banking77_open,39,why_verify_identity,known_intent,40,2501,0,R2,1
40,0,banking77_open,31,wrong_amount_of_cash_received,known_intent,40,2501,0,R2,9
760,0,banking77_open,0,test_only_oos_intent,unknown_kind,760,2501,0,R2,0
35,0,banking77_open,35,Refund_not_showing_up,known_intent,40,2501,5,MAX_THRESHOLD,0
38,0,banking77_open,38,activate_my_card,known_intent,40,2501,2,MAX_THRESHOLD,0
30,0,banking77_open,30,apple_pay_or_google_pay,known_intent,40,2501,10,MAX_THRESHOLD,0
30,0,banking77_open,30,automatic_top_up,known_intent,40,2501,10,MAX_THRESHOLD,0
33,0,banking77_open,32,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2501,7,MAX_THRESHOLD,1
32,0,banking77_open,32,cancel_transfer,known_intent,40,2501,8,MAX_THRESHOLD,0
38,0,banking77_open,38,card_acceptance,known_intent,40,2501,2,MAX_THRESHOLD,0
36,0,banking77_open,35,card_arrival,known_intent,40,2501,4,MAX_THRESHOLD,1
31,0,banking77_open,31,card_payment_fee_charged,known_intent,40,2501,9,MAX_THRESHOLD,0
37,0,banking77_open,34,card_swallowed,known_intent,40,2501,3,MAX_THRESHOLD,3
30,0,banking77_open,26,cash_withdrawal_not_recognised,known_intent,40,2501,10,MAX_THRESHOLD,4
26,0,banking77_open,21,compromised_card,known_intent,40,2501,14,MAX_THRESHOLD,5
32,0,banking77_open,31,contactless_not_working,known_intent,40,2501,8,MAX_THRESHOLD,1
35,0,banking77_open,32,declined_card_payment,known_intent,40,2501,5,MAX_THRESHOLD,3
34,0,banking77_open,23,declined_cash_withdrawal,known_intent,40,2501,6,MAX_THRESHOLD,11
31,0,banking77_open,26,declined_transfer,known_intent,40,2501,9,MAX_THRESHOLD,5
34,0,banking77_open,34,edit_personal_details,known_intent,40,2501,6,MAX_THRESHOLD,0
34,0,banking77_open,31,exchange_via_app,known_intent,40,2501,6,MAX_THRESHOLD,3
37,0,banking77_open,33,get_disposable_virtual_card,known_intent,40,2501,3,MAX_THRESHOLD,4
34,0,banking77_open,34,get_physical_card,known_intent,40,2501,6,MAX_THRESHOLD,0
39,0,banking77_open,38,getting_virtual_card,known_intent,40,2501,1,MAX_THRESHOLD,1
34,0,banking77_open,34,lost_or_stolen_card,known_intent,40,2501,6,MAX_THRESHOLD,0
24,0,banking77_open,23,lost_or_stolen_phone,known_intent,40,2501,16,MAX_THRESHOLD,1
33,0,banking77_open,32,pending_card_payment,known_intent,40,2501,7,MAX_THRESHOLD,1
32,0,banking77_open,28,pin_blocked,known_intent,40,2501,8,MAX_THRESHOLD,4
25,0,banking77_open,25,receiving_money,known_intent,40,2501,15,MAX_THRESHOLD,0
34,0,banking77_open,33,reverted_card_payment?,known_intent,40,2501,6,MAX_THRESHOLD,1
24,0,banking77_open,22,supported_cards_and_currencies,known_intent,40,2501,16,MAX_THRESHOLD,2
35,0,banking77_open,31,top_up_by_bank_transfer_charge,known_intent,40,2501,5,MAX_THRESHOLD,4
38,0,banking77_open,36,top_up_by_card_charge,known_intent,40,2501,2,MAX_THRESHOLD,2
36,0,banking77_open,34,top_up_by_cash_or_cheque,known_intent,40,2501,4,MAX_THRESHOLD,2
38,0,banking77_open,36,top_up_failed,known_intent,40,2501,2,MAX_THRESHOLD,2
33,0,banking77_open,29,transfer_fee_charged,known_intent,40,2501,7,MAX_THRESHOLD,4
38,0,banking77_open,38,transfer_timing,known_intent,40,2501,2,MAX_THRESHOLD,0
39,0,banking77_open,39,verify_source_of_funds,known_intent,40,2501,1,MAX_THRESHOLD,0
40,0,banking77_open,36,virtual_card_not_working,known_intent,40,2501,0,MAX_THRESHOLD,4
34,0,banking77_open,31,visa_or_mastercard,known_intent,40,2501,6,MAX_THRESHOLD,3
32,0,banking77_open,32,why_verify_identity,known_intent,40,2501,8,MAX_THRESHOLD,0
32,0,banking77_open,27,wrong_amount_of_cash_received,known_intent,40,2501,8,MAX_THRESHOLD,5
198,0,banking77_open,0,test_only_oos_intent,unknown_kind,760,2501,562,MAX_THRESHOLD,0
4,0,banking77_open,4,Refund_not_showing_up,known_intent,40,2501,36,R3,0
13,0,banking77_open,13,activate_my_card,known_intent,40,2501,27,R3,0
6,0,banking77_open,6,apple_pay_or_google_pay,known_intent,40,2501,34,R3,0
10,0,banking77_open,10,automatic_top_up,known_intent,40,2501,30,R3,0
1,0,banking77_open,1,balance_not_updated_after_cheque_or_cash_deposit,known_intent,40,2501,39,R3,0
1,0,banking77_open,1,cancel_transfer,known_intent,40,2501,39,R3,0
3,0,banking77_open,3,card_acceptance,known_intent,40,2501,37,R3,0
0,0,banking77_open,0,card_arrival,known_intent,40,2501,40,R3,0
8,0,banking77_open,8,card_payment_fee_charged,known_intent,40,2501,32,R3,0
1,0,banking77_open,1,card_swallowed,known_intent,40,2501,39,R3,0
5,0,banking77_open,5,cash_withdrawal_not_recognised,known_intent,40,2501,35,R3,0
2,0,banking77_open,2,compromised_card,known_intent,40,2501,38,R3,0
3,0,banking77_open,3,contactless_not_working,known_intent,40,2501,37,R3,0
5,0,banking77_open,5,declined_card_payment,known_intent,40,2501,35,R3,0
4,0,banking77_open,4,declined_cash_withdrawal,known_intent,40,2501,36,R3,0
12,0,banking77_open,12,declined_transfer,known_intent,40,2501,28,R3,0
1,0,banking77_open,1,edit_personal_details,known_intent,40,2501,39,R3,0
3,0,banking77_open,3,exchange_via_app,known_intent,40,2501,37,R3,0
16,0,banking77_open,16,get_disposable_virtual_card,known_intent,40,2501,24,R3,0
4,0,banking77_open,4,get_physical_card,known_intent,40,2501,36,R3,0
16,0,banking77_open,16,getting_virtual_card,known_intent,40,2501,24,R3,0
6,0,banking77_open,6,lost_or_stolen_card,known_intent,40,2501,34,R3,0
2,0,banking77_open,2,lost_or_stolen_phone,known_intent,40,2501,38,R3,0
5,0,banking77_open,5,pending_card_payment,known_intent,40,2501,35,R3,0
8,0,banking77_open,8,pin_blocked,known_intent,40,2501,32,R3,0
2,0,banking77_open,2,receiving_money,known_intent,40,2501,38,R3,0
4,0,banking77_open,4,reverted_card_payment?,known_intent,40,2501,36,R3,0
0,0,banking77_open,0,supported_cards_and_currencies,known_intent,40,2501,40,R3,0
1,0,banking77_open,1,top_up_by_bank_transfer_charge,known_intent,40,2501,39,R3,0
4,0,banking77_open,4,top_up_by_card_charge,known_intent,40,2501,36,R3,0
11,0,banking77_open,11,top_up_by_cash_or_cheque,known_intent,40,2501,29,R3,0
10,0,banking77_open,10,top_up_failed,known_intent,40,2501,30,R3,0
12,0,banking77_open,12,transfer_fee_charged,known_intent,40,2501,28,R3,0
6,0,banking77_open,6,transfer_timing,known_intent,40,2501,34,R3,0
8,0,banking77_open,8,verify_source_of_funds,known_intent,40,2501,32,R3,0
