benchmark,coverage,risk,seed,variant
banking77_open,0.5,0.14051724137931035,2503,MAX_THRESHOLD
banking77_open,0.55,0.14968652037617555,2503,MAX_THRESHOLD
banking77_open,0.6,0.1724137931034483,2503,MAX_THRESHOLD
banking77_open,0.65,0.1956233421750663,2503,MAX_THRESHOLD
banking77_open,0.7,0.21613300492610837,2503,MAX_THRESHOLD
banking77_open,0.75,0.2620689655172414,2503,MAX_THRESHOLD
banking77_open,0.8,0.3081896551724138,2503,MAX_THRESHOLD
banking77_open,0.85,0.3488843813387424,2503,MAX_THRESHOLD
banking77_open,0.9,0.3850574712643678,2503,MAX_THRESHOLD
banking77_open,0.95,0.41742286751361163,2503,MAX_THRESHOLD
banking77_open,1.0,0.44655172413793104,2503,MAX_THRESHOLD
banking77_open,0.05,0.0,2503,R3
banking77_open,0.1,0.004310344827586207,2503,R3
banking77_open,0.15,0.15229885057471265,2503,R3
banking77_open,0.2,0.3642241379310345,2503,R3
banking77_open,0.25,0.49137931034482757,2503,R3
banking77_open,0.3,0.5761494252873564,2503,R3
banking77_open,0.35,0.6366995073891626,2503,R3
banking77_open,0.4,0.6821120689655172,2503,R3
banking77_open,0.45,0.7174329501915708,2503,R3
banking77_open,0.5,0.7456896551724138,2503,R3
banking77_open,0.55,0.7688087774294671,2503,R3
banking77_open,0.6,0.7880747126436781,2503,R3
banking77_open,0.65,0.8043766578249337,2503,R3
banking77_open,0.7,0.8183497536945813,2503,R3
banking77_open,0.75,0.8304597701149425,2503,R3
banking77_open,0.8,0.8410560344827587,2503,R3
banking77_open,0.85,0.8504056795131846,2503,R3
banking77_open,0.9,0.8587164750957854,2503,R3
banking77_open,0.95,0.8661524500907442,2503,R3
banking77_open,1.0,0.8728448275862069,2503,R3
banking77_closed,0.05,0.0,2503,R0
banking77_closed,0.1,0.0,2503,R0
banking77_closed,0.15,0.0021645021645021645,2503,R0
banking77_closed,0.2,0.0016233766233766235,2503,R0
banking77_closed,0.25,0.0012987012987012987,2503,R0
banking77_closed,0.3,0.005411255411255411,2503,R0
banking77_closed,0.35,0.006493506493506494,2503,R0
banking77_closed,0.4,0.008928571428571428,2503,R0
banking77_closed,0.45,0.010101010101010102,2503,R0
banking77_closed,0.5,0.01038961038961039,2503,R0
banking77_closed,0.55,0.012396694214876033,2503,R0
banking77_closed,0.6,0.016233766233766232,2503,R0
banking77_closed,0.65,0.01948051948051948,2503,R0
banking77_closed,0.7,0.02458256029684601,2503,R0
banking77_closed,0.75,0.02857142857142857,2503,R0
banking77_closed,0.8,0.037337662337662336,2503,R0
banking77_closed,0.85,0.05003819709702063,2503,R0
banking77_closed,0.9,0.06168831168831169,2503,R0
banking77_closed,0.95,0.07826384142173616,2503,R0
banking77_closed,1.0,0.10616883116883116,2503,R0
banking77_closed,0.05,0.012987012987012988,2503,R2
banking77_closed,0.1,0.016233766233766232,2503,R2
banking77_closed,0.15,0.025974025974025976,2503,R2
banking77_closed,0.2,0.027597402597402596,2503,R2
banking77_closed,0.25,0.02987012987012987,2503,R2
banking77_closed,0.3,0.03787878787878788,2503,R2
banking77_closed,0.35,0.04452690166975881,2503,R2
banking77_closed,0.4,0.056818181818181816,2503,R2
banking77_closed,0.45,0.05988455988455989,2503,R2
banking77_closed,0.5,0.06493506493506493,2503,R2
banking77_closed,0.55,0.07319952774498228,2503,R2
banking77_closed,0.6,0.07738095238095238,2503,R2
banking77_closed,0.65,0.08191808191808192,2503,R2
banking77_closed,0.7,0.08858998144712431,2503,R2
banking77_closed,0.75,0.09696969696969697,2503,R2
banking77_closed,0.8,0.10511363636363637,2503,R2
banking77_closed,0.85,0.11077158135981666,2503,R2
banking77_closed,0.9,0.11832611832611832,2503,R2
banking77_closed,0.95,0.12884483937115515,2503,R2
banking77_closed,1.0,0.14253246753246754,2503,R2
clinc150,0.05,0.08,2504,R0
clinc150,0.1,0.08363636363636363,2504,R0
clinc150,0.15,0.09212121212121212,2504,R0
clinc150,0.2,0.09909090909090909,2504,R0
clinc150,0.25,0.1338181818181818,2504,R0
clinc150,0.3,0.20909090909090908,2504,R0
clinc150,0.35,0.2888311688311688,2504,R0
clinc150,0.4,0.36227272727272725,2504,R0
clinc150,0.45,0.42424242424242425,2504,R0
clinc150,0.5,0.47709090909090907,2504,R0
clinc150,0.55,0.5216528925619834,2504,R0
clinc150,0.6,0.5593939393939394,2504,R0
clinc150,0.65,0.5927272727272728,2504,R0
clinc150,0.7,0.6207792207792208,2504,R0
clinc150,0.75,0.6455757575757576,2504,R0
clinc150,0.8,0.6672727272727272,2504,R0
clinc150,0.85,0.6866310160427808,2504,R0
clinc150,0.9,0.704040404040404,2504,R0
clinc150,0.95,0.7196172248803828,2504,R0
clinc150,1.0,0.7336363636363636,2504,R0
clinc150,0.05,0.05818181818181818,2504,R2
clinc150,0.1,0.07818181818181819,2504,R2
clinc150,0.15,0.12727272727272726,2504,R2
clinc150,0.2,0.18545454545454546,2504,R2
clinc150,0.25,0.23927272727272728,2504,R2
clinc150,0.3,0.29393939393939394,2504,R2
clinc150,0.35,0.3444155844155844,2504,R2
clinc150,0.4,0.4036363636363636,2504,R2
clinc150,0.45,0.45212121212121215,2504,R2
clinc150,0.5,0.49236363636363634,2504,R2
clinc150,0.55,0.5302479338842975,2504,R2
clinc150,0.6,0.5648484848484848,2504,R2
clinc150,0.65,0.5955244755244755,2504,R2
clinc150,0.7,0.6228571428571429,2504,R2
clinc150,0.75,0.6470303030303031,2504,R2
clinc150,0.8,0.6686363636363636,2504,R2
clinc150,0.85,0.6874866310160428,2504,R2
clinc150,0.9,0.7046464646464646,2504,R2
clinc150,0.95,0.7201913875598086,2504,R2
clinc150,1.0,0.7341818181818182,2504,R2
clinc150,0.05,0.05818181818181818,2504,MAX_THRESHOLD
clinc150,0.1,0.07818181818181819,2504,MAX_THRESHOLD
clinc150,0.15,0.12727272727272726,2504,MAX_THRESHOLD
clinc150,0.2,0.18545454545454546,2504,MAX_THRESHOLD
clinc150,0.25,0.23927272727272728,2504,MAX_THRESHOLD
clinc150,0.3,0.29393939393939394,2504,MAX_THRESHOLD
clinc150,0.35,0.3444155844155844,2504,MAX_THRESHOLD
clinc150,0.4,0.42272727272727273,2504,MAX_THRESHOLD
clinc150,0.45,0.4868686868686869,2504,MAX_THRESHOLD
clinc150,0.5,0.5381818181818182,2504,MAX_THRESHOLD
clinc150,0.55,0.5801652892561984,2504,MAX_THRESHOLD
clinc150,0.6,0.6151515151515151,2504,MAX_THRESHOLD
clinc150,0.65,0.6447552447552447,2504,MAX_THRESHOLD
clinc150,0.7,0.6701298701298701,2504,MAX_THRESHOLD
clinc150,0.75,0.6921212121212121,2504,MAX_THRESHOLD
clinc150,0.8,0.7113636363636363,2504,MAX_THRESHOLD
clinc150,0.85,0.7283422459893049,2504,MAX_THRESHOLD
clinc150,0.9,0.7434343434343434,2504,MAX_THRESHOLD
clinc150,0.95,0.7569377990430622,2504,MAX_THRESHOLD
clinc150,1.0,0.769090909090909,2504,MAX_THRESHOLD
clinc150,0.05,0.06909090909090909,2504,R3
clinc150,0.1,0.45454545454545453,2504,R3
clinc150,0.15,0.6363636363636364,2504,R3
clinc150,0.2,0.7272727272727273,2504,R3
clinc150,0.25,0.7818181818181819,2504,R3
clinc150,0.3,0.8181818181818182,2504,R3
clinc150,0.35,0.8441558441558441,2504,R3
clinc150,0.4,0.8636363636363636,2504,R3
clinc150,0.45,0.8787878787878788,2504,R3
clinc150,0.5,0.8909090909090909,2504,R3
clinc150,0.55,0.9008264462809917,2504,R3
clinc150,0.6,0.9090909090909091,2504,R3
clinc150,0.65,0.916083916083916,2504,R3
clinc150,0.7,0.922077922077922,2504,R3
clinc150,0.75,0.9272727272727272,2504,R3
clinc150,0.8,0.9318181818181818,2504,R3
clinc150,0.85,0.9358288770053476,2504,R3
clinc150,0.9,0.9393939393939394,2504,R3
clinc150,0.95,0.9425837320574163,2504,R3
clinc150,1.0,0.9454545454545454,2504,R3
banking77_open,0.05,0.008620689655172414,2504,R0
banking77_open,0.1,0.01293103448275862,2504,R0
banking77_open,0.15,0.020114942528735632,2504,R0
banking77_open,0.2,0.02586206896551724,2504,R0
banking77_open,0.25,0.04310344827586207,2504,R0
banking77_open,0.3,0.05459770114942529,2504,R0
banking77_open,0.35,0.06280788177339902,2504,R0
banking77_open,0.4,0.07112068965517242,2504,R0
banking77_open,0.45,0.07471264367816093,2504,R0
banking77_open,0.5,0.09655172413793103,2504,R0
banking77_open,0.55,0.11363636363636363,2504,R0
banking77_open,0.6,0.12428160919540229,2504,R0
banking77_open,0.65,0.14456233421750664,2504,R0
banking77_open,0.7,0.1724137931034483,2504,R0
banking77_open,0.75,0.20057471264367815,2504,R0
banking77_open,0.8,0.22683189655172414,2504,R0
banking77_open,0.85,0.25862068965517243,2504,R0
banking77_open,0.9,0.2907088122605364,2504,R0
banking77_open,0.95,0.3275862068965517,2504,R0
banking77_open,1.0,0.3594827586206897,2504,R0
banking77_open,0.05,0.0,2504,R2
banking77_open,0.1,0.0,2504,R2
banking77_open,0.15,0.017241379310344827,2504,R2
banking77_open,0.2,0.02586206896551724,2504,R2
banking77_open,0.25,0.032758620689655175,2504,R2
banking77_open,0.3,0.04885057471264368,2504,R2
banking77_open,0.35,0.06157635467980296,2504,R2
banking77_open,0.4,0.07435344827586207,2504,R2
banking77_open,0.45,0.08524904214559387,2504,R2
banking77_open,0.5,0.11120689655172414,2504,R2
banking77_open,0.55,0.13087774294670845,2504,R2
banking77_open,0.6,0.15373563218390804,2504,R2
banking77_open,0.65,0.17440318302387267,2504,R2
banking77_open,0.7,0.20874384236453203,2504,R2
banking77_open,0.75,0.23735632183908045,2504,R2
banking77_open,0.8,0.26885775862068967,2504,R2
banking77_open,0.85,0.29969574036511154,2504,R2
banking77_open,0.9,0.32950191570881227,2504,R2
banking77_open,0.95,0.35753176043557167,2504,R2
banking77_open,1.0,0.38491379310344825,2504,R2
banking77_open,0.05,0.0,2504,MAX_THRESHOLD
banking77_open,0.1,0.0,2504,MAX_THRESHOLD
banking77_open,0.15,0.017241379310344827,2504,MAX_THRESHOLD
banking77_open,0.2,0.02586206896551724,2504,MAX_THRESHOLD
banking77_open,0.25,0.032758620689655175,2504,MAX_THRESHOLD
banking77_open,0.3,0.04885057471264368,2504,MAX_THRESHOLD
banking77_open,0.35,0.06157635467980296,2504,MAX_THRESHOLD
banking77_open,0.4,0.07435344827586207,2504,MAX_THRESHOLD
banking77_open,0.45,0.08524904214559387,2504,MAX_THRESHOLD
banking77_open,0.5,0.11120689655172414,2504,MAX_THRESHOLD
banking77_open,0.55,0.13087774294670845,2504,MAX_THRESHOLD
banking77_open,0.6,0.15373563218390804,2504,MAX_THRESHOLD
banking77_open,0.65,0.1929708222811671,2504,MAX_THRESHOLD
banking77_open,0.7,0.25061576354679804,2504,MAX_THRESHOLD
banking77_open,0.75,0.3005747126436782,2504,MAX_THRESHOLD
banking77_open,0.8,0.3442887931034483,2504,MAX_THRESHOLD
banking77_open,0.85,0.3828600405679513,2504,MAX_THRESHOLD
banking77_open,0.9,0.4171455938697318,2504,MAX_THRESHOLD
banking77_open,0.95,0.4478221415607985,2504,MAX_THRESHOLD
banking77_open,1.0,0.47543103448275864,2504,MAX_THRESHOLD
banking77_open,0.05,0.0,2504,R3
banking77_open,0.1,0.0,2504,R3
banking77_open,0.15,0.017241379310344827,2504,R3
banking77_open,0.2,0.25646551724137934,2504,R3
banking77_open,0.25,0.4051724137931034,2504,R3
banking77_open,0.3,0.5043103448275862,2504,R3
banking77_open,0.35,0.5751231527093597,2504,R3
banking77_open,0.4,0.6282327586206896,2504,R3
banking77_open,0.45,0.6695402298850575,2504,R3
banking77_open,0.5,0.7025862068965517,2504,R3
banking77_open,0.55,0.7296238244514106,2504,R3
banking77_open,0.6,0.7521551724137931,2504,R3
banking77_open,0.65,0.7712201591511937,2504,R3
banking77_open,0.7,0.7875615763546798,2504,R3
banking77_open,0.75,0.8017241379310345,2504,R3
banking77_open,0.8,0.8141163793103449,2504,R3
banking77_open,0.85,0.8250507099391481,2504,R3
banking77_open,0.9,0.8347701149425287,2504,R3
banking77_open,0.95,0.8434664246823956,2504,R3
banking77_open,1.0,0.8512931034482759,2504,R3
banking77_closed,0.05,0.0,2504,R0
banking77_closed,0.1,0.0,2504,R0
banking77_closed,0.15,0.0021645021645021645,2504,R0
banking77_closed,0.2,0.0016233766233766235,2504,R0
banking77_closed,0.25,0.0025974025974025974,2504,R0
banking77_closed,0.3,0.006493506493506494,2504,R0
banking77_closed,0.35,0.0074211502782931356,2504,R0
banking77_closed,0.4,0.008928571428571428,2504,R0
banking77_closed,0.45,0.00937950937950938,2504,R0
banking77_closed,0.5,0.00974025974025974,2504,R0
banking77_closed,0.55,0.012987012987012988,2504,R0
banking77_closed,0.6,0.015692640692640692,2504,R0
banking77_closed,0.65,0.01848151848151848,2504,R0
banking77_closed,0.7,0.022727272727272728,2504,R0
banking77_closed,0.75,0.029004329004329005,2504,R0
banking77_closed,0.8,0.03530844155844156,2504,R0
banking77_closed,0.85,0.04774637127578304,2504,R0
banking77_closed,0.9,0.05952380952380952,2504,R0
banking77_closed,0.95,0.07997265892002735,2504,R0
banking77_closed,1.0,0.10584415584415584,2504,R0
banking77_closed,0.05,0.01948051948051948,2504,R2
banking77_closed,0.1,0.016233766233766232,2504,R2
banking77_closed,0.15,0.021645021645021644,2504,R2
banking77_closed,0.2,0.02922077922077922,2504,R2
banking77_closed,0.25,0.02727272727272727,2504,R2
banking77_closed,0.3,0.03354978354978355,2504,R2
banking77_closed,0.35,0.045454545454545456,2504,R2
banking77_closed,0.4,0.05438311688311688,2504,R2
banking77_closed,0.45,0.05844155844155844,2504,R2
banking77_closed,0.5,0.06428571428571428,2504,R2
banking77_closed,0.55,0.07201889020070838,2504,R2
banking77_closed,0.6,0.07683982683982683,2504,R2
banking77_closed,0.65,0.08841158841158842,2504,R2
banking77_closed,0.7,0.09740259740259741,2504,R2
banking77_closed,0.75,0.10649350649350649,2504,R2
banking77_closed,0.8,0.1112012987012987,2504,R2
banking77_closed,0.85,0.11726508785332315,2504,R2
banking77_closed,0.9,0.12842712842712842,2504,R2
banking77_closed,0.95,0.1367053998632946,2504,R2
banking77_closed,1.0,0.15194805194805194,2504,R2
clinc150,0.05,0.0,2505,R0
clinc150,0.1,0.0036363636363636364,2505,R0
clinc150,0.15,0.01696969696969697,2505,R0
clinc150,0.2,0.046363636363636364,2505,R0
clinc150,0.25,0.09963636363636363,2505,R0
clinc150,0.3,0.1787878787878788,2505,R0
clinc150,0.35,0.2701298701298701,2505,R0
clinc150,0.4,0.3468181818181818,2505,R0
clinc150,0.45,0.4109090909090909,2505,R0
clinc150,0.5,0.4647272727272727,2505,R0
clinc150,0.55,0.5117355371900827,2505,R0
clinc150,0.6,0.5512121212121213,2505,R0
clinc150,0.65,0.5848951048951049,2505,R0
clinc150,0.7,0.6142857142857143,2505,R0
clinc150,0.75,0.6395151515151515,2505,R0
clinc150,0.8,0.6618181818181819,2505,R0
clinc150,0.85,0.6817112299465241,2505,R0
clinc150,0.9,0.6993939393939393,2505,R0
clinc150,0.95,0.7152153110047846,2505,R0
clinc150,1.0,0.7294545454545455,2505,R0
clinc150,0.05,0.007272727272727273,2505,R2
clinc150,0.1,0.03272727272727273,2505,R2
clinc150,0.15,0.059393939393939395,2505,R2
clinc150,0.2,0.10545454545454545,2505,R2
clinc150,0.25,0.17745454545454545,2505,R2
clinc150,0.3,0.24787878787878787,2505,R2
clinc150,0.35,0.31532467532467534,2505,R2
clinc150,0.4,0.37727272727272726,2505,R2
clinc150,0.45,0.43353535353535355,2505,R2
clinc150,0.5,0.48145454545454547,2505,R2
clinc150,0.55,0.5236363636363637,2505,R2
clinc150,0.6,0.5584848484848485,2505,R2
clinc150,0.65,0.5896503496503497,2505,R2
clinc150,0.7,0.6161038961038962,2505,R2
clinc150,0.75,0.640969696969697,2505,R2
clinc150,0.8,0.6627272727272727,2505,R2
clinc150,0.85,0.6823529411764706,2505,R2
clinc150,0.9,0.7,2505,R2
clinc150,0.95,0.7157894736842105,2505,R2
clinc150,1.0,0.73,2505,R2
clinc150,0.05,0.007272727272727273,2505,MAX_THRESHOLD
clinc150,0.1,0.03272727272727273,2505,MAX_THRESHOLD
clinc150,0.15,0.059393939393939395,2505,MAX_THRESHOLD
clinc150,0.2,0.10545454545454545,2505,MAX_THRESHOLD
clinc150,0.25,0.17745454545454545,2505,MAX_THRESHOLD
clinc150,0.3,0.24787878787878787,2505,MAX_THRESHOLD
clinc150,0.35,0.3392207792207792,2505,MAX_THRESHOLD
clinc150,0.4,0.4218181818181818,2505,MAX_THRESHOLD
clinc150,0.45,0.4860606060606061,2505,MAX_THRESHOLD
clinc150,0.5,0.5374545454545454,2505,MAX_THRESHOLD
clinc150,0.55,0.579504132231405,2505,MAX_THRESHOLD
clinc150,0.6,0.6145454545454545,2505,MAX_THRESHOLD
clinc150,0.65,0.6441958041958042,2505,MAX_THRESHOLD
clinc150,0.7,0.6696103896103897,2505,MAX_THRESHOLD
clinc150,0.75,0.6916363636363636,2505,MAX_THRESHOLD
clinc150,0.8,0.7109090909090909,2505,MAX_THRESHOLD
clinc150,0.85,0.7279144385026738,2505,MAX_THRESHOLD
clinc150,0.9,0.743030303030303,2505,MAX_THRESHOLD
clinc150,0.95,0.756555023923445,2505,MAX_THRESHOLD
clinc150,1.0,0.7687272727272727,2505,MAX_THRESHOLD
clinc150,0.05,0.17454545454545456,2505,R3
clinc150,0.1,0.1781818181818182,2505,R3
clinc150,0.15,0.19272727272727272,2505,R3
clinc150,0.2,0.21363636363636362,2505,R3
clinc150,0.25,0.2676363636363636,2505,R3
clinc150,0.3,0.3296969696969697,2505,R3
clinc150,0.35,0.4114285714285714,2505,R3
clinc150,0.4,0.485,2505,R3
clinc150,0.45,0.5422222222222223,2505,R3
clinc150,0.5,0.588,2505,R3
clinc150,0.55,0.6254545454545455,2505,R3
clinc150,0.6,0.6566666666666666,2505,R3
clinc150,0.65,0.683076923076923,2505,R3
clinc150,0.7,0.7057142857142857,2505,R3
clinc150,0.75,0.7253333333333334,2505,R3
clinc150,0.8,0.7425,2505,R3
clinc150,0.85,0.7576470588235295,2505,R3
clinc150,0.9,0.7711111111111111,2505,R3
clinc150,0.95,0.783157894736842,2505,R3
clinc150,1.0,0.794,2505,R3
banking77_open,0.05,0.017241379310344827,2505,R0
banking77_open,0.1,0.03017241379310345,2505,R0
banking77_open,0.15,0.04885057471264368,2505,R0
banking77_open,0.2,0.03879310344827586,2505,R0
banking77_open,0.25,0.04827586206896552,2505,R0
banking77_open,0.3,0.04885057471264368,2505,R0
banking77_open,0.35,0.054187192118226604,2505,R0
banking77_open,0.4,0.07004310344827586,2505,R0
banking77_open,0.45,0.08237547892720307,2505,R0
banking77_open,0.5,0.09051724137931035,2505,R0
banking77_open,0.55,0.09796238244514106,2505,R0
banking77_open,0.6,0.11637931034482758,2505,R0
banking77_open,0.65,0.1359416445623342,2505,R0
banking77_open,0.7,0.16687192118226601,2505,R0
banking77_open,0.75,0.19655172413793104,2505,R0
banking77_open,0.8,0.22844827586206898,2505,R0
banking77_open,0.85,0.26267748478701824,2505,R0
banking77_open,0.9,0.296455938697318,2505,R0
banking77_open,0.95,0.32667876588021777,2505,R0
banking77_open,1.0,0.3586206896551724,2505,R0
banking77_open,0.05,0.008620689655172414,2505,R2
banking77_open,0.1,0.02586206896551724,2505,R2
banking77_open,0.15,0.028735632183908046,2505,R2
banking77_open,0.2,0.034482758620689655,2505,R2
banking77_open,0.25,0.05344827586206897,2505,R2
banking77_open,0.3,0.05603448275862069,2505,R2
banking77_open,0.35,0.0665024630541872,2505,R2
banking77_open,0.4,0.07327586206896551,2505,R2
banking77_open,0.45,0.0842911877394636,2505,R2
banking77_open,0.5,0.10862068965517241,2505,R2
banking77_open,0.55,0.13322884012539185,2505,R2
banking77_open,0.6,0.15445402298850575,2505,R2
banking77_open,0.65,0.17506631299734748,2505,R2
banking77_open,0.7,0.2019704433497537,2505,R2
banking77_open,0.75,0.23160919540229885,2505,R2
banking77_open,0.8,0.2607758620689655,2505,R2
banking77_open,0.85,0.28752535496957404,2505,R2
banking77_open,0.9,0.3113026819923372,2505,R2
banking77_open,0.95,0.34392014519056263,2505,R2
banking77_open,1.0,0.3737068965517241,2505,R2
banking77_open,0.05,0.008620689655172414,2505,MAX_THRESHOLD
banking77_open,0.1,0.02586206896551724,2505,MAX_THRESHOLD
banking77_open,0.15,0.028735632183908046,2505,MAX_THRESHOLD
banking77_open,0.2,0.034482758620689655,2505,MAX_THRESHOLD
banking77_open,0.25,0.05344827586206897,2505,MAX_THRESHOLD
banking77_open,0.3,0.05603448275862069,2505,MAX_THRESHOLD
banking77_open,0.35,0.0665024630541872,2505,MAX_THRESHOLD
banking77_open,0.4,0.07327586206896551,2505,MAX_THRESHOLD
banking77_open,0.45,0.0842911877394636,2505,MAX_THRESHOLD
banking77_open,0.5,0.10862068965517241,2505,MAX_THRESHOLD
banking77_open,0.55,0.13322884012539185,2505,MAX_THRESHOLD
banking77_open,0.6,0.15445402298850575,2505,MAX_THRESHOLD
banking77_open,0.65,0.17506631299734748,2505,MAX_THRESHOLD
banking77_open,0.7,0.23214285714285715,2505,MAX_THRESHOLD
banking77_open,0.75,0.2833333333333333,2505,MAX_THRESHOLD
banking77_open,0.8,0.328125,2505,MAX_THRESHOLD
banking77_open,0.85,0.36764705882352944,2505,MAX_THRESHOLD
banking77_open,0.9,0.4027777777777778,2505,MAX_THRESHOLD
banking77_open,0.95,0.4342105263157895,2505,MAX_THRESHOLD
banking77_open,1.0,0.4625,2505,MAX_THRESHOLD
banking77_open,0.05,0.017241379310344827,2505,R3
banking77_open,0.1,0.03017241379310345,2505,R3
banking77_open,0.15,0.031609195402298854,2505,R3
banking77_open,0.2,0.23275862068965517,2505,R3
banking77_open,0.25,0.38620689655172413,2505,R3
banking77_open,0.3,0.4885057471264368,2505,R3
banking77_open,0.35,0.5615763546798029,2505,R3
banking77_open,0.4,0.6163793103448276,2505,R3
banking77_open,0.45,0.6590038314176245,2505,R3
banking77_open,0.5,0.6931034482758621,2505,R3
banking77_open,0.55,0.7210031347962382,2505,R3
banking77_open,0.6,0.7442528735632183,2505,R3
banking77_open,0.65,0.7639257294429708,2505,R3
banking77_open,0.7,0.7807881773399015,2505,R3
banking77_open,0.75,0.7954022988505747,2505,R3
banking77_open,0.8,0.8081896551724138,2505,R3
banking77_open,0.85,0.8194726166328601,2505,R3
banking77_open,0.9,0.8295019157088123,2505,R3
banking77_open,0.95,0.838475499092559,2505,R3
banking77_open,1.0,0.846551724137931,2505,R3
banking77_closed,0.05,0.0,2505,R0
banking77_closed,0.1,0.0,2505,R0
banking77_closed,0.15,0.0021645021645021645,2505,R0
banking77_closed,0.2,0.0016233766233766235,2505,R0
banking77_closed,0.25,0.0025974025974025974,2505,R0
banking77_closed,0.3,0.004329004329004329,2505,R0
banking77_closed,0.35,0.006493506493506494,2505,R0
banking77_closed,0.4,0.008116883116883116,2505,R0
banking77_closed,0.45,0.008658008658008658,2505,R0
banking77_closed,0.5,0.00974025974025974,2505,R0
banking77_closed,0.55,0.012987012987012988,2505,R0
banking77_closed,0.6,0.016774891774891776,2505,R0
banking77_closed,0.65,0.01998001998001998,2505,R0
banking77_closed,0.7,0.02411873840445269,2505,R0
banking77_closed,0.75,0.02987012987012987,2505,R0
banking77_closed,0.8,0.03936688311688312,2505,R0
banking77_closed,0.85,0.0481283422459893,2505,R0
banking77_closed,0.9,0.06024531024531025,2505,R0
banking77_closed,0.95,0.07997265892002735,2505,R0
banking77_closed,1.0,0.10779220779220779,2505,R0
banking77_closed,0.05,0.012987012987012988,2505,R2
banking77_closed,0.1,0.032467532467532464,2505,R2
banking77_closed,0.15,0.02813852813852814,2505,R2
banking77_closed,0.2,0.025974025974025976,2505,R2
banking77_closed,0.25,0.02727272727272727,2505,R2
banking77_closed,0.3,0.03571428571428571,2505,R2
banking77_closed,0.35,0.041743970315398886,2505,R2
banking77_closed,0.4,0.05032467532467533,2505,R2
banking77_closed,0.45,0.05555555555555555,2505,R2
banking77_closed,0.5,0.06298701298701298,2505,R2
banking77_closed,0.55,0.06729634002361275,2505,R2
banking77_closed,0.6,0.07575757575757576,2505,R2
banking77_closed,0.65,0.07692307692307693,2505,R2
banking77_closed,0.7,0.08580705009276438,2505,R2
banking77_closed,0.75,0.09567099567099567,2505,R2
banking77_closed,0.8,0.09983766233766234,2505,R2
banking77_closed,0.85,0.10580595874713522,2505,R2
banking77_closed,0.9,0.11507936507936507,2505,R2
banking77_closed,0.95,0.127136021872864,2505,R2
banking77_closed,1.0,0.14025974025974025,2505,R2
clinc150,0.05,0.02181818181818182,2506,R0
clinc150,0.1,0.03636363636363636,2506,R0
clinc150,0.15,0.06060606060606061,2506,R0
clinc150,0.2,0.07363636363636364,2506,R0
clinc150,0.25,0.13018181818181818,2506,R0
clinc150,0.3,0.2084848484848485,2506,R0
clinc150,0.35,0.2898701298701299,2506,R0
clinc150,0.4,0.36454545454545456,2506,R0
clinc150,0.45,0.42303030303030303,2506,R0
clinc150,0.5,0.47454545454545455,2506,R0
clinc150,0.55,0.5203305785123967,2506,R0
clinc150,0.6,0.5584848484848485,2506,R0
clinc150,0.65,0.5913286713286713,2506,R0
clinc150,0.7,0.6202597402597403,2506,R0
clinc150,0.75,0.6446060606060606,2506,R0
clinc150,0.8,0.6663636363636364,2506,R0
clinc150,0.85,0.6855614973262032,2506,R0
clinc150,0.9,0.7028282828282828,2506,R0
clinc150,0.95,0.7184688995215311,2506,R0
clinc150,1.0,0.7325454545454545,2506,R0
clinc150,0.05,0.014545454545454545,2506,R2
clinc150,0.1,0.06363636363636363,2506,R2
clinc150,0.15,0.10666666666666667,2506,R2
clinc150,0.2,0.15545454545454546,2506,R2
clinc150,0.25,0.21745454545454546,2506,R2
clinc150,0.3,0.2812121212121212,2506,R2
clinc150,0.35,0.345974025974026,2506,R2
clinc150,0.4,0.40863636363636363,2506,R2
clinc150,0.45,0.4573737373737374,2506,R2
clinc150,0.5,0.5014545454545455,2506,R2
clinc150,0.55,0.5381818181818182,2506,R2
clinc150,0.6,0.5721212121212121,2506,R2
clinc150,0.65,0.6011188811188811,2506,R2
clinc150,0.7,0.6272727272727273,2506,R2
clinc150,0.75,0.6518787878787878,2506,R2
clinc150,0.8,0.673409090909091,2506,R2
clinc150,0.85,0.6924064171122994,2506,R2
clinc150,0.9,0.7094949494949495,2506,R2
clinc150,0.95,0.7247846889952153,2506,R2
clinc150,1.0,0.7385454545454545,2506,R2
clinc150,0.05,0.014545454545454545,2506,MAX_THRESHOLD
clinc150,0.1,0.06363636363636363,2506,MAX_THRESHOLD
clinc150,0.15,0.10666666666666667,2506,MAX_THRESHOLD
clinc150,0.2,0.15545454545454546,2506,MAX_THRESHOLD
clinc150,0.25,0.21745454545454546,2506,MAX_THRESHOLD
clinc150,0.3,0.2812121212121212,2506,MAX_THRESHOLD
clinc150,0.35,0.35844155844155845,2506,MAX_THRESHOLD
clinc150,0.4,0.43863636363636366,2506,MAX_THRESHOLD
clinc150,0.45,0.501010101010101,2506,MAX_THRESHOLD
clinc150,0.5,0.5509090909090909,2506,MAX_THRESHOLD
clinc150,0.55,0.5917355371900826,2506,MAX_THRESHOLD
clinc150,0.6,0.6257575757575757,2506,MAX_THRESHOLD
clinc150,0.65,0.6545454545454545,2506,MAX_THRESHOLD
clinc150,0.7,0.6792207792207792,2506,MAX_THRESHOLD
clinc150,0.75,0.7006060606060606,2506,MAX_THRESHOLD
clinc150,0.8,0.7193181818181819,2506,MAX_THRESHOLD
clinc150,0.85,0.7358288770053476,2506,MAX_THRESHOLD
