abstention_rate,accepted_relation_precision,accepted_route_accuracy,ambiguous_reject_reason_rate,aurc,average_candidate_set_size,benchmark,cross_intent_candidate_access_count,empty_candidate_set_rate,false_memory_access_rate,intent_macro_accuracy,known_accuracy,known_coverage,known_row_count,memory_access_count,minimum_margin,multi_candidate_set_rate,oos_aupr,oos_auroc,oos_f1,oos_precision,oos_recall,ridge_strength,row_count,safe_coverage,seed,selected,stage,threshold,unknown_reject_reason_rate,unknown_row_count,variant,worst_intent_accuracy,wrong_bucket_access_rate
0.7648387096774194,0.8573388203017832,1.0,0.02935483870967742,0.5336470164512678,0.2864516129032258,clinc150,0,0.7354838709677419,0.049523809523809526,0.625,0.625,0.625,1000,729,0.15,0.021612903225806453,0.9636889904127679,0.9272785714285714,0.8928651308432118,0.8418388865457613,0.9504761904761905,,3100,0.625,2502,False,selective,0.5,0.7354838709677419,2100,R3,0.1,0.0
0.7858064516129032,0.8629518072289156,1.0,0.013870967741935483,0.5452091053474216,0.24193548387096775,clinc150,0,0.7719354838709678,0.043333333333333335,0.573,0.573,0.573,1000,664,0.0,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8858024691358025,0.8247126436781609,0.9566666666666667,,3100,0.573,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.7861290322580645,0.8627450980392157,1.0,0.014193548387096775,0.5457074307001148,0.24193548387096775,clinc150,0,0.7719354838709678,0.043333333333333335,0.572,0.572,0.572,1000,663,0.025,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8856072294467711,0.8243742306114075,0.9566666666666667,,3100,0.572,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.7864516129032258,0.8625377643504532,1.0,0.014516129032258065,0.546197570733128,0.24193548387096775,clinc150,0,0.7719354838709678,0.043333333333333335,0.571,0.571,0.571,1000,662,0.05,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8854120758043191,0.8240360951599672,0.9566666666666667,,3100,0.571,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.7867741935483871,0.8623298033282905,1.0,0.014838709677419355,0.5466853423224092,0.24193548387096775,clinc150,0,0.7719354838709678,0.043333333333333335,0.57,0.57,0.57,1000,661,0.075,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8852170081515751,0.8236982369823698,0.9566666666666667,,3100,0.57,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.787741935483871,0.8632218844984803,1.0,0.015806451612903227,0.5477725837388301,0.24193548387096775,clinc150,0,0.7719354838709678,0.04285714285714286,0.568,0.568,0.568,1000,658,0.1,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8850726552179656,0.8230958230958231,0.9571428571428572,,3100,0.568,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.7906451612903226,0.8674884437596302,1.0,0.01870967741935484,0.5504328685493922,0.24193548387096775,clinc150,0,0.7719354838709678,0.040952380952380955,0.563,0.563,0.563,1000,649,0.15,0.013870967741935483,0.9636889904127679,0.9272785714285714,0.8850802021533728,0.8217054263565892,0.959047619047619,,3100,0.563,2502,False,selective,0.55,0.7719354838709678,2100,R3,0.05,0.0
0.8241935483870968,0.8862385321100917,0.9979338842975206,0.00967741935483871,0.5859362656008972,0.19516129032258064,clinc150,0,0.8145161290322581,0.029047619047619048,0.483,0.483,0.484,1000,545,0.0,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.876047261009667,0.7980430528375734,0.9709523809523809,,3100,0.483,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.001
0.824516129032258,0.8878676470588235,0.9979338842975206,0.01,0.5859362656008972,0.19516129032258064,clinc150,0,0.8145161290322581,0.02857142857142857,0.483,0.483,0.484,1000,544,0.025,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.8762886597938144,0.7981220657276995,0.9714285714285714,,3100,0.483,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.001
0.8248387096774193,0.8876611418047882,0.9979296066252588,0.01032258064516129,0.5865003545506622,0.19516129032258064,clinc150,0,0.8145161290322581,0.02857142857142857,0.482,0.482,0.483,1000,543,0.05,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.8761004938801804,0.7978099335158388,0.9714285714285714,,3100,0.482,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.001
0.8248387096774193,0.8876611418047882,0.9979296066252588,0.01032258064516129,0.5865003545506622,0.19516129032258064,clinc150,0,0.8145161290322581,0.02857142857142857,0.482,0.482,0.483,1000,543,0.075,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.8761004938801804,0.7978099335158388,0.9714285714285714,,3100,0.482,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.001
0.8254838709677419,0.88909426987061,1.0,0.01096774193548387,0.5870515502815619,0.19516129032258064,clinc150,0,0.8145161290322581,0.02857142857142857,0.481,0.481,0.481,1000,541,0.1,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.875724404378622,0.7971864009378663,0.9714285714285714,,3100,0.481,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.0
0.8264516129032258,0.8884758364312267,1.0,0.011935483870967743,0.5888463302183818,0.19516129032258064,clinc150,0,0.8145161290322581,0.02857142857142857,0.478,0.478,0.478,1000,538,0.15,0.00967741935483871,0.9636889904127679,0.9272785714285714,0.875160875160875,0.7962529274004684,0.9714285714285714,,3100,0.478,2502,False,selective,0.6,0.8145161290322581,2100,R3,0.0,0.0
0.8509677419354839,0.9025974025974026,0.9976076555023924,0.004516129032258065,0.6133673451181285,0.15806451612903225,clinc150,0,0.8464516129032258,0.02095238095238095,0.417,0.417,0.418,1000,462,0.0,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.86787674124103,0.7793783169067475,0.979047619047619,,3100,0.417,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.001
0.8509677419354839,0.9025974025974026,0.9976076555023924,0.004516129032258065,0.6133673451181285,0.15806451612903225,clinc150,0,0.8464516129032258,0.02095238095238095,0.417,0.417,0.418,1000,462,0.025,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.86787674124103,0.7793783169067475,0.979047619047619,,3100,0.417,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.001
0.8509677419354839,0.9025974025974026,0.9976076555023924,0.004516129032258065,0.6133673451181285,0.15806451612903225,clinc150,0,0.8464516129032258,0.02095238095238095,0.417,0.417,0.418,1000,462,0.05,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.86787674124103,0.7793783169067475,0.979047619047619,,3100,0.417,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.001
0.8509677419354839,0.9025974025974026,0.9976076555023924,0.004516129032258065,0.6133673451181285,0.15806451612903225,clinc150,0,0.8464516129032258,0.02095238095238095,0.417,0.417,0.418,1000,462,0.075,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.86787674124103,0.7793783169067475,0.979047619047619,,3100,0.417,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.001
0.8512903225806452,0.9045553145336226,1.0,0.004838709677419355,0.6133673451181285,0.15806451612903225,clinc150,0,0.8464516129032258,0.02095238095238095,0.417,0.417,0.417,1000,461,0.1,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.8676936062460434,0.7790829859795377,0.979047619047619,,3100,0.417,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.0
0.8522580645161291,0.9061135371179039,1.0,0.005806451612903226,0.6147448939728831,0.15806451612903225,clinc150,0,0.8464516129032258,0.020476190476190478,0.415,0.415,0.415,1000,458,0.15,0.004516129032258065,0.9636889904127679,0.9272785714285714,0.8675664276676508,0.7785768357305072,0.9795238095238096,,3100,0.415,2502,False,selective,0.65,0.8464516129032258,2100,R3,0.0,0.0
0.8829032258064516,0.9201101928374655,1.0,0.001935483870967742,0.6625854762733754,0.12096774193548387,clinc150,0,0.8809677419354839,0.01380952380952381,0.334,0.334,0.334,1000,363,0.0,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8563158982840603,0.7566678845451223,0.9861904761904762,,3100,0.334,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.8829032258064516,0.9201101928374655,1.0,0.001935483870967742,0.6625854762733754,0.12096774193548387,clinc150,0,0.8809677419354839,0.01380952380952381,0.334,0.334,0.334,1000,363,0.025,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8563158982840603,0.7566678845451223,0.9861904761904762,,3100,0.334,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.8829032258064516,0.9201101928374655,1.0,0.001935483870967742,0.6625854762733754,0.12096774193548387,clinc150,0,0.8809677419354839,0.01380952380952381,0.334,0.334,0.334,1000,363,0.05,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8563158982840603,0.7566678845451223,0.9861904761904762,,3100,0.334,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.8829032258064516,0.9201101928374655,1.0,0.001935483870967742,0.6625854762733754,0.12096774193548387,clinc150,0,0.8809677419354839,0.01380952380952381,0.334,0.334,0.334,1000,363,0.075,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8563158982840603,0.7566678845451223,0.9861904761904762,,3100,0.334,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.8829032258064516,0.9201101928374655,1.0,0.001935483870967742,0.6625854762733754,0.12096774193548387,clinc150,0,0.8809677419354839,0.01380952380952381,0.334,0.334,0.334,1000,363,0.1,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8563158982840603,0.7566678845451223,0.9861904761904762,,3100,0.334,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.8838709677419355,0.925,1.0,0.002903225806451613,0.6633216036974368,0.12096774193548387,clinc150,0,0.8809677419354839,0.012857142857142857,0.333,0.333,0.333,1000,360,0.15,0.001935483870967742,0.9636889904127679,0.9272785714285714,0.8566115702479339,0.7565693430656935,0.9871428571428571,,3100,0.333,2502,False,selective,0.7,0.8809677419354839,2100,R3,0.0,0.0
0.9067741935483871,0.9342560553633218,1.0,0.0003225806451612903,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.009047619047619047,0.27,0.27,0.27,1000,289,0.0,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8474852372225616,0.7403059409462824,0.9909523809523809,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9067741935483871,0.9342560553633218,1.0,0.0003225806451612903,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.009047619047619047,0.27,0.27,0.27,1000,289,0.025,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8474852372225616,0.7403059409462824,0.9909523809523809,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9067741935483871,0.9342560553633218,1.0,0.0003225806451612903,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.009047619047619047,0.27,0.27,0.27,1000,289,0.05,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8474852372225616,0.7403059409462824,0.9909523809523809,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9067741935483871,0.9342560553633218,1.0,0.0003225806451612903,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.009047619047619047,0.27,0.27,0.27,1000,289,0.075,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8474852372225616,0.7403059409462824,0.9909523809523809,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9067741935483871,0.9342560553633218,1.0,0.0003225806451612903,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.009047619047619047,0.27,0.27,0.27,1000,289,0.1,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8474852372225616,0.7403059409462824,0.9909523809523809,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9074193548387097,0.9407665505226481,1.0,0.000967741935483871,0.7041813416758637,0.09387096774193548,clinc150,0,0.9064516129032258,0.008095238095238095,0.27,0.27,0.27,1000,287,0.15,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8479544066761654,0.7404905794525418,0.991904761904762,,3100,0.27,2502,False,selective,0.75,0.9064516129032258,2100,R3,0.0,0.0
0.9283870967741935,0.954954954954955,1.0,0.0003225806451612903,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004761904761904762,0.212,0.212,0.212,1000,222,0.0,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8396946564885497,0.7261987491313412,0.9952380952380953,,3100,0.212,2502,False,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
0.9283870967741935,0.954954954954955,1.0,0.0003225806451612903,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004761904761904762,0.212,0.212,0.212,1000,222,0.025,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8396946564885497,0.7261987491313412,0.9952380952380953,,3100,0.212,2502,False,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
0.9283870967741935,0.954954954954955,1.0,0.0003225806451612903,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004761904761904762,0.212,0.212,0.212,1000,222,0.05,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8396946564885497,0.7261987491313412,0.9952380952380953,,3100,0.212,2502,False,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
0.9283870967741935,0.954954954954955,1.0,0.0003225806451612903,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004761904761904762,0.212,0.212,0.212,1000,222,0.075,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8396946564885497,0.7261987491313412,0.9952380952380953,,3100,0.212,2502,False,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
0.9283870967741935,0.954954954954955,1.0,0.0003225806451612903,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004761904761904762,0.212,0.212,0.212,1000,222,0.1,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8396946564885497,0.7261987491313412,0.9952380952380953,,3100,0.212,2502,False,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
0.9287096774193548,0.9592760180995475,1.0,0.0006451612903225806,0.7509752814795588,0.07225806451612904,clinc150,0,0.9280645161290323,0.004285714285714286,0.212,0.212,0.212,1000,221,0.15,0.0003225806451612903,0.9636889904127679,0.9272785714285714,0.8399276963245631,0.7262938520319555,0.9957142857142857,,3100,0.212,2502,True,selective,0.8,0.9280645161290323,2100,R3,0.0,0.0
,,,,,,banking77_open,,,,,0.933009708737864,,,,,,,,,,,0.001,,,2502,,R0,,,,,,
,,,,,,banking77_open,,,,,0.9349514563106797,,,,,,,,,,,0.01,,,2502,,R0,,,,,,
,,,,,,banking77_open,,,,,0.9271844660194175,,,,,,,,,,,0.1,,,2502,,R0,,,,,,
,,,,,,banking77_open,,,,,0.8883495145631068,,,,,,,0.8780112056798255,,,,0.0001,,,2502,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8883495145631068,,,,,,,0.8785443308669433,,,,0.001,,,2502,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8883495145631068,,,,,,,0.878923057183183,,,,0.01,,,2502,,R2,,,,,,
,,,,,,banking77_open,,,,,0.8902912621359224,,,,,,,0.8786347889311834,,,,0.1,,,2502,,R2,,,,,,
0.39121212121212123,0.43504230960676954,0.8991769547325102,0.0,0.453071505552712,0.6087878787878788,banking77_open,0,0.39121212121212123,0.4568281938325991,0.8552802015318549,0.8485436893203884,0.9436893203883495,1030,2009,0.0,0.0,0.9372849335274435,0.8786347889311834,0.692502106149958,0.9550735863671572,0.5431718061674009,,3300,0.8485436893203884,2502,False,selective,0.2,0.39121212121212123,2270,MAX_THRESHOLD,0.6285714285714286,0.09514563106796116
0.45181818181818184,0.47374239911553345,0.9049630411826821,0.0,0.4558676017694588,0.5481818181818182,banking77_open,0,0.45181818181818184,0.37973568281938325,0.8393202411027835,0.8320388349514564,0.9194174757281554,1030,1809,0.0,0.0,0.9372849335274435,0.8786347889311834,0.7487370380218027,0.9443326626425218,0.6202643171806167,,3300,0.8320388349514564,2502,False,selective,0.25,0.45181818181818184,2270,MAX_THRESHOLD,0.5714285714285714,0.08737864077669903
0.5093939393939394,0.5163681284743669,0.9116684841875682,0.0,0.46002709913694045,0.4906060606060606,banking77_open,0,0.5093939393939394,0.3092511013215859,0.8191756666718969,0.8116504854368932,0.8902912621359224,1030,1619,0.0,0.0,0.9372849335274435,0.8786347889311834,0.7937231080739053,0.9327781082688875,0.690748898678414,,3300,0.8116504854368932,2502,False,selective,0.3,0.5093939393939394,2270,MAX_THRESHOLD,0.5428571428571428,0.07864077669902912
0.5775757575757576,0.5681492109038737,0.9198606271777003,0.0,0.47047584984018426,0.4224242424242424,banking77_open,0,0.5775757575757576,0.23480176211453743,0.7792490892962196,0.7689320388349514,0.8359223300970874,1030,1394,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8318965517241379,0.9113326337880377,0.7651982378854626,,3300,0.7689320388349514,2502,True,selective,0.35,0.5775757575757576,2270,MAX_THRESHOLD,0.45714285714285713,0.06699029126213592
0.6348484848484849,0.6049792531120332,0.9263024142312579,0.0,0.4883055632966492,0.36515151515151517,banking77_open,0,0.6348484848484849,0.1841409691629956,0.7191417782075279,0.7077669902912621,0.7640776699029126,1030,1205,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8485681557846505,0.8840095465393795,0.8158590308370044,,3300,0.7077669902912621,2502,False,selective,0.4,0.6348484848484849,2270,MAX_THRESHOLD,0.3157894736842105,0.05631067961165048
0.6954545454545454,0.6587064676616915,0.9363507779349364,0.0,0.5105587780689822,0.30454545454545456,banking77_open,0,0.6954545454545454,0.13127753303964756,0.657789688071919,0.6427184466019418,0.6864077669902913,1030,1005,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8639649507119387,0.8592592592592593,0.8687224669603524,,3300,0.6427184466019418,2502,False,selective,0.45,0.6954545454545454,2270,MAX_THRESHOLD,0.22857142857142856,0.043689320388349516
0.7515151515151515,0.7134146341463414,0.9481361426256077,0.0,0.5406918666255548,0.24848484848484848,banking77_open,0,0.7515151515151515,0.08942731277533039,0.5783213497641857,0.5679611650485437,0.5990291262135923,1030,820,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8703157894736843,0.8334677419354839,0.9105726872246696,,3300,0.5679611650485437,2502,False,selective,0.5,0.7515151515151515,2270,MAX_THRESHOLD,0.17142857142857143,0.031067961165048542
0.7981818181818182,0.7732732732732732,0.9519408502772643,0.0,0.572456981390595,0.2018181818181818,banking77_open,0,0.7981818181818182,0.05506607929515418,0.5115349118407987,0.5,0.525242718446602,1030,666,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8747960848287112,0.8143507972665148,0.9449339207048458,,3300,0.5,2502,False,selective,0.55,0.7981818181818182,2270,MAX_THRESHOLD,0.14285714285714285,0.02524271844660194
0.8409090909090909,0.8133333333333334,0.9617117117117117,0.0,0.618200477441261,0.1590909090909091,banking77_open,0,0.8409090909090909,0.035682819383259914,0.42264070055641234,0.4145631067961165,0.43106796116504853,1030,525,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8677898909811695,0.7888288288288289,0.9643171806167401,,3300,0.4145631067961165,2502,False,selective,0.6,0.8409090909090909,2270,MAX_THRESHOLD,0.08571428571428572,0.01650485436893204
0.8836363636363637,0.8515625,0.9674556213017751,0.0,0.6785090164075293,0.11636363636363636,banking77_open,0,0.8836363636363637,0.02026431718061674,0.3236163285485687,0.3174757281553398,0.32815533980582523,1030,384,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8576937909757038,0.7626886145404664,0.9797356828193833,,3300,0.3174757281553398,2502,False,selective,0.65,0.8836363636363637,2270,MAX_THRESHOLD,0.0,0.010679611650485437
0.9118181818181819,0.8865979381443299,0.9735849056603774,0.0,0.7264163704119113,0.08818181818181818,banking77_open,0,0.9118181818181819,0.01145374449339207,0.25377371533462134,0.2504854368932039,0.25728155339805825,1030,291,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8501610153438152,0.7457627118644068,0.9885462555066079,,3300,0.2504854368932039,2502,False,selective,0.7,0.9118181818181819,2270,MAX_THRESHOLD,0.0,0.006796116504854369
0.9421212121212121,0.9267015706806283,0.9779005524861878,0.0,0.7908309498747212,0.05787878787878788,banking77_open,0,0.9421212121212121,0.004405286343612335,0.1724549104174393,0.17184466019417477,0.17572815533980582,1030,191,0.0,0.0,0.9372849335274435,0.8786347889311834,0.840304889384644,0.7269218398198778,0.9955947136563876,,3300,0.17184466019417477,2502,False,selective,0.75,0.9421212121212121,2270,MAX_THRESHOLD,0.0,0.003883495145631068
0.9603030303030303,0.9465648854961832,0.9763779527559056,0.0,0.8394833019071677,0.039696969696969696,banking77_open,0,0.9603030303030303,0.001762114537444934,0.11511457294431693,0.1203883495145631,0.12330097087378641,1030,131,0.0,0.0,0.9372849335274435,0.8786347889311834,0.8332414046699761,0.7150520668980751,0.9982378854625551,,3300,0.1203883495145631,2502,False,selective,0.8,0.9603030303030303,2270,MAX_THRESHOLD,0.0,0.002912621359223301
0.7630303030303031,0.47570332480818417,0.9612403100775194,0.3718181818181818,0.7946666584732291,1.412121212121212,banking77_open,0,0.39121212121212123,0.17400881057268722,0.3702599348403954,0.3611650485436893,0.3757281553398058,1030,782,0.0,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.7832080200501254,0.7446386020651311,0.8259911894273128,,3300,0.3611650485436893,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.014563106796116505
0.7651515151515151,0.48,0.9612403100775194,0.37393939393939396,0.7946666584732291,1.412121212121212,banking77_open,0,0.39121212121212123,0.17092511013215858,0.3702599348403954,0.3611650485436893,0.3757281553398058,1030,775,0.025,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.7849843587069866,0.7453465346534653,0.8290748898678414,,3300,0.3611650485436893,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.014563106796116505
0.7715151515151515,0.4907161803713528,0.9660574412532638,0.3803030303030303,0.7949931378440688,1.412121212121212,banking77_open,0,0.39121212121212123,0.16343612334801763,0.3684125069060109,0.3592233009708738,0.3718446601941748,1030,754,0.05,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.7886212624584719,0.7458758837391988,0.8365638766519824,,3300,0.3592233009708738,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.01262135922330097
0.7857575757575758,0.5176803394625177,0.9682539682539683,0.39454545454545453,0.7956815531713265,1.412121212121212,banking77_open,0,0.39121212121212123,0.14493392070484581,0.36526977545445594,0.3553398058252427,0.36699029126213595,1030,707,0.075,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.7982726711906231,0.7485537986887775,0.8550660792951542,,3300,0.3553398058252427,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.011650485436893204
0.7951515151515152,0.5384615384615384,0.9706666666666667,0.40393939393939393,0.7960653391022001,1.412121212121212,banking77_open,0,0.39121212121212123,0.13259911894273127,0.36298944708717107,0.3533980582524272,0.3640776699029126,1030,676,0.1,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.8046587658357172,0.7503810975609756,0.8674008810572688,,3300,0.3533980582524272,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.010679611650485437
0.8193939393939393,0.6006711409395973,0.9754768392370572,0.42818181818181816,0.7971732090009725,1.412121212121212,banking77_open,0,0.39121212121212123,0.10088105726872247,0.3570723487115508,0.34757281553398056,0.35631067961165047,1030,596,0.15,0.3718181818181818,0.9372849335274435,0.8786347889311834,0.8206674708484117,0.7548076923076923,0.8991189427312776,,3300,0.34757281553398056,2502,False,selective,0.2,0.39121212121212123,2270,R3,0.0,0.008737864077669903
0.7348484848484849,0.5211428571428571,0.9661016949152542,0.283030303030303,0.7390818441612496,1.0612121212121213,banking77_open,0,0.45181818181818184,0.17753303964757708,0.4554261687536357,0.44271844660194176,0.458252427184466,1030,875,0.0,0.283030303030303,0.9372849335274435,0.8786347889311834,0.7953141640042599,0.7698969072164948,0.822466960352423,,3300,0.44271844660194176,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.06451612903225806,0.015533980582524271
0.7378787878787879,0.5271676300578034,0.9681528662420382,0.28606060606060607,0.7390818441612496,1.0612121212121213,banking77_open,0,0.45181818181818184,0.173568281938326,0.4554261687536357,0.44271844660194176,0.45728155339805826,1030,865,0.025,0.283030303030303,0.9372849335274435,0.8786347889311834,0.7974495217853348,0.7704312114989733,0.826431718061674,,3300,0.44271844660194176,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.06451612903225806,0.014563106796116505
0.7448484848484849,0.5391923990498813,0.9680170575692963,0.29303030303030303,0.7394854286874136,1.0612121212121213,banking77_open,0,0.45181818181818184,0.16431718061674008,0.4536218002826006,0.4407766990291262,0.4553398058252427,1030,842,0.05,0.283030303030303,0.9372849335274435,0.8786347889311834,0.8024534686971235,0.7717656631407649,0.83568281938326,,3300,0.4407766990291262,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.06451612903225806,0.014563106796116505
0.756969696969697,0.5586034912718204,0.9718004338394793,0.3051515151515152,0.7406795751676224,1.0612121212121213,banking77_open,0,0.45181818181818184,0.1502202643171806,0.44821662539213153,0.4349514563106796,0.4475728155339806,1030,802,0.075,0.283030303030303,0.9372849335274435,0.8786347889311834,0.8091442953020135,0.7722177742193755,0.8497797356828194,,3300,0.4349514563106796,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.06451612903225806,0.01262135922330097
0.7684848484848484,0.5785340314136126,0.9714285714285714,0.31666666666666665,0.7419946700801991,1.0612121212121213,banking77_open,0,0.45181818181818184,0.13612334801762113,0.44205829097292754,0.429126213592233,0.441747572815534,1030,764,0.1,0.283030303030303,0.9372849335274435,0.8786347889311834,0.8160632542655014,0.7732649842271293,0.8638766519823788,,3300,0.429126213592233,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.06451612903225806,0.01262135922330097
0.7933333333333333,0.6348973607038123,0.9774266365688488,0.3415151515151515,0.7443003027117095,1.0612121212121213,banking77_open,0,0.45181818181818184,0.1052863436123348,0.4348384870455262,0.4203883495145631,0.4300970873786408,1030,682,0.15,0.283030303030303,0.9372849335274435,0.8786347889311834,0.8310147299509003,0.7757830404889229,0.8947136563876652,,3300,0.4203883495145631,2502,False,selective,0.25,0.45181818181818184,2270,R3,0.02857142857142857,0.009708737864077669
0.7142424242424242,0.5546129374337222,0.9543795620437956,0.20484848484848484,0.693172898574538,0.8172727272727273,banking77_open,0,0.5093939393939394,0.17400881057268722,0.5174122177074421,0.5077669902912622,0.5320388349514563,1030,943,0.0,0.20484848484848484,0.9372849335274435,0.8786347889311834,0.8104603414739572,0.7955027577428935,0.8259911894273128,,3300,0.5077669902912622,2502,False,selective,0.3,0.5093939393939394,2270,R3,0.12903225806451613,0.024271844660194174
0.7160606060606061,0.5570971184631803,0.9542961608775137,0.20666666666666667,0.6933933572873003,0.8172727272727273,banking77_open,0,0.5093939393939394,0.17180616740088106,0.5164260244135565,0.5067961165048543,0.5310679611650485,1030,937,0.025,0.20484848484848484,0.9372849335274435,0.8786347889311834,0.8115691776386791,0.7955988150655946,0.8281938325991189,,3300,0.5067961165048543,2502,False,selective,0.3,0.5093939393939394,2270,R3,0.12903225806451613,0.024271844660194174
