analysis_latency_mean_ms,case_count,certificate_size_mean_bytes,complete_claim_count,contract_ast_node_mean,contract_clause_mean,contract_literal_mean,contract_overapproximation_ratio,contract_size_mean_bytes,convergence_rate,discovered_omission_atom_count,drift_detection_recall,exact_patch_set_rate,exact_patch_type_set_rate,expected_omission_atom_count,expected_patch_atom_count,false_verified_complete_count,false_verified_complete_rate,field_binding_accuracy,forbidden_trace_acceptance_rate,guard_accuracy,guard_exact_match_rate,guard_precision,guard_recall,maximal_permissiveness_ratio,method,mutation_category,old_certificate_reuse_after_drift_count,omission_atom_discovery_recall,patch_atom_precision,patch_atom_recall,patch_type_precision,patch_type_recall,predicted_patch_atom_count,replay_query_count,replay_query_reduction,safe_utility,solver_call_count,state_update_binding_accuracy,synthesis_latency_mean_ms,true_positive_patch_atom_count,unknown_expected_precision,unknown_induced_rejection_count,unknown_rate,unlocated_patch_record_count,unseen_effect_precision,unseen_effect_recall,verification_latency_mean_ms
4635.666579166666,12,211.66666666666666,4,45.0,3.6666666666666665,24.333333333333332,0.44148936170212766,3832.0,0.3333333333333333,12,1.0,0.0,0.0,12,12,0,0.0,0.8948936170212766,0.0,0.9840796019900497,0.6666666666666666,1.0,0.951417004048583,0.22580645161290322,CEGIS-No-Minimization,alias_redirect_effect,0,1.0,0.17647058823529413,1.0,0.3333333333333333,1.0,68,228,0.9814453125,0.22580645161290322,240,0.9681274900398407,4444.10680625,12,0.0,6912,0.6666666666666666,0,0.5585106382978723,0.5313765182186235,178.18889266666667
1935.7203453333334,12,211.66666666666666,4,34.0,4.0,15.666666666666666,0.7064105762035421,3084.6666666666665,0.3333333333333333,20,1.0,0.0,0.0,32,32,0,0.0,0.8641326324302466,0.0,0.7732085046810745,0.6666666666666666,0.6168620603641806,0.7007650892604137,0.23404255319148937,CEGIS-No-Minimization,bounded_delayed_effect,0,0.625,0.3125,0.625,0.3333333333333333,1.0,64,128,0.9895833333333334,0.23404255319148937,140,0.6390298928369994,1831.48479425,20,0.0,6912,0.6666666666666666,0,0.29358942379645797,0.3335222442618305,96.42268408333334
1549.3555483333334,12,423.3333333333333,8,19.666666666666668,2.3333333333333335,10.333333333333334,0.6863679694947569,1979.6666666666667,0.6666666666666666,12,1.0,0.0,0.0,12,12,0,0.0,0.8677471636952998,0.0,0.7159763313609467,0.6666666666666666,0.5881792183031459,1.0,0.52,CEGIS-No-Minimization,conservative_control,0,1.0,0.25,1.0,0.3333333333333333,1.0,48,120,0.990234375,0.52,132,0.7203533170456681,1460.6582645833332,12,0.0,4608,0.3333333333333333,0,0.3136320305052431,0.5332252836304701,82.79821991666667
3.2925108333333335,12,317.6666666666667,6,20.333333333333332,2.6666666666666665,6.666666666666667,0.0,1917.6666666666667,0.5,0,1.0,1.0,1.0,0,6,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,CEGIS-No-Minimization,exact_declared_control,0,1.0,1.0,1.0,1.0,1.0,6,0,1.0,0.5,12,1.0,0.0,6,1.0,4800,0.5,0,1.0,1.0,2.8509498333333334
4602.085530416667,12,211.66666666666666,4,44.0,3.6666666666666665,24.333333333333332,0.37898089171974525,3795.3333333333335,0.3333333333333333,12,1.0,0.0,0.0,12,12,0,0.0,0.9121019108280255,0.0,0.9840901557838913,0.6666666666666666,1.0,0.9515151515151515,0.22448979591836735,CEGIS-No-Minimization,hidden_guarded_effect,0,1.0,0.17647058823529413,1.0,0.2727272727272727,1.0,68,220,0.9820963541666666,0.22448979591836735,232,0.9681395789872937,4417.68513975,12,0.0,7296,0.6666666666666666,0,0.6210191082802548,0.5909090909090909,171.62215933333334
4605.565477666667,12,211.66666666666666,4,44.0,3.6666666666666665,24.333333333333332,0.37898089171974525,3797.3333333333335,0.3333333333333333,24,1.0,0.0,0.0,24,24,0,0.0,0.9121019108280255,0.0,0.9840901557838913,0.6666666666666666,1.0,0.9515151515151515,0.22727272727272727,CEGIS-No-Minimization,implementation_drift,0,1.0,0.3,1.0,0.42857142857142855,1.0,80,220,0.9820963541666666,0.22727272727272727,244,0.9681395789872937,4420.644992333333,24,0.0,6528,0.6666666666666666,0,0.6210191082802548,0.5909090909090909,171.70660608333333
2245.1654226666665,12,211.66666666666666,4,38.666666666666664,4.0,19.0,0.6908919301557338,3504.0,0.3333333333333333,20,1.0,0.0,0.0,24,24,0,0.0,0.9079717457114026,0.0,0.6996047430830039,0.3333333333333333,0.4676734308636149,0.8050365556458164,0.22448979591836735,CEGIS-No-Minimization,multi_branch_effect,0,0.8333333333333334,0.25,0.8333333333333334,0.2727272727272727,1.0,80,144,0.98828125,0.22448979591836735,156,0.7199849454271735,2121.3907298333334,20,0.0,7296,0.6666666666666666,0,0.30910806984426614,0.5320877335499594,114.420992
4601.116775333333,12,211.66666666666666,4,44.0,3.6666666666666665,24.333333333333332,0.37898089171974525,3795.3333333333335,0.3333333333333333,12,1.0,0.0,0.0,12,12,0,0.0,0.9121019108280255,0.0,0.9840901557838913,0.6666666666666666,1.0,0.9515151515151515,0.22448979591836735,CEGIS-No-Minimization,parameter_role_alias,0,1.0,0.17647058823529413,1.0,0.3333333333333333,1.0,68,220,0.9820963541666666,0.22448979591836735,232,0.9681395789872937,4416.564435916666,12,0.0,7296,0.6666666666666666,0,0.6210191082802548,0.5909090909090909,171.55509616666666
1657.7635458333334,12,211.66666666666666,4,27.333333333333332,3.0,13.666666666666666,0.6201680672268908,2582.0,0.3333333333333333,24,1.0,0.0,0.0,32,32,0,0.0,0.8875989445910291,0.0,0.7788746298124383,0.6666666666666666,0.6369747899159663,0.7595190380761523,0.22727272727272727,CEGIS-No-Minimization,state_dependent_effect,0,0.75,0.46153846153846156,0.75,0.5555555555555556,0.8333333333333334,52,132,0.9892578125,0.22727272727272727,144,0.7201955622414441,1557.7080279166667,24,0.0,6528,0.6666666666666666,0,0.3798319327731092,0.4529058116232465,93.5247855
4613.21974875,12,211.66666666666666,4,44.0,3.6666666666666665,24.333333333333332,0.37898089171974525,3797.3333333333335,0.3333333333333333,12,1.0,0.0,0.0,12,12,0,0.0,0.9121019108280255,0.0,0.9840901557838913,0.6666666666666666,1.0,0.9515151515151515,0.22448979591836735,CEGIS-No-Minimization,threshold_effect,0,1.0,0.21428571428571427,1.0,0.375,1.0,56,220,0.9820963541666666,0.22448979591836735,232,0.9681395789872937,4427.1018251666665,12,0.0,7296,0.6666666666666666,0,0.6210191082802548,0.5909090909090909,173.08653525
